Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,69,0.11668611435239207,0.0625,0.0625,0.8771929824561403,0.04375,0.9375
IDV 9,Random,D feed (stream 2) temperature,45,0.10892236384704519,0.05875,0.05875,0.746031746031746,0.1,0.94125
IDV 15,Stiction,Cooling water outlet valve of separator,39,0.15963511972633979,0.0875,0.0875,0.9090909090909091,0.04375,0.9125
IDV 4,Step,Cooling water inlet temperature of reactor,132,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 5,Step,Cooling water inlet temperature of separator,132,0.7602158828064763,0.61625,0.61625,0.9919517102615694,0.025,0.38375
IDV 7,Step,C header pressure loss (stream 4),69,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",147,0.9950186799501868,0.99875,0.99875,0.9913151364764268,0.04375,0.00125
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",357,0.992462311557789,0.9875,0.9875,0.9974747474747475,0.0125,0.0125
IDV 6,Step,A feed loss (stream 1),90,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 8,Random,A/B/C composition of stream 4,174,0.9842866121935889,0.97875,0.97875,0.9898862199747156,0.05,0.02125
IDV 10,Random,C feed (stream 4) temperature,270,0.7997010463378177,0.66875,0.66875,0.9944237918215614,0.01875,0.33125
IDV 11,Random,Cooling water inlet temperature of reactor,150,0.8741258741258742,0.78125,0.78125,0.9920634920634921,0.03125,0.21875
IDV 12,Random,Cooling water inlet temperature of separator,87,0.9893948845913911,0.99125,0.99125,0.987546699875467,0.0625,0.00875
IDV 13,Drift,Reaction kinetics,114,0.9725940089228808,0.95375,0.95375,0.9921976592977894,0.0375,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,150,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,165,0.7613981762917933,0.62625,0.62625,0.9709302325581395,0.09375,0.37375
IDV 17,Random,(unknown); deviations of heat transfer within reactor,183,0.9855072463768116,0.9775,0.9775,0.9936467598475223,0.03125,0.0225
IDV 18,Random,(unknown); deviations of heat transfer within condenser,93,0.9485342019543974,0.91,0.91,0.9904761904761905,0.04375,0.09
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",483,0.7538940809968847,0.605,0.605,1.0,0.0,0.395
IDV 20,Random,(unknown),135,0.8097705403404886,0.68375,0.68375,0.9927404718693285,0.025,0.31625
IDV 21,Random,(unknown),111,0.6709886547811993,0.5175,0.5175,0.9539170506912442,0.125,0.4825
