Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.10760233918128655,0.0575,0.0575,0.8363636363636363,0.05625,0.9425
IDV 9,Random,D feed (stream 2) temperature,264,0.08624708624708624,0.04625,0.04625,0.6379310344827587,0.13125,0.95375
IDV 15,Stiction,Cooling water outlet valve of separator,294,0.1753986332574032,0.09625,0.09625,0.9871794871794872,0.00625,0.90375
IDV 4,Step,Cooling water inlet temperature of reactor,201,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 5,Step,Cooling water inlet temperature of separator,201,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 7,Step,C header pressure loss (stream 4),312,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",156,0.9962546816479401,0.9975,0.9975,0.9950124688279302,0.025,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",246,0.9887076537013803,0.985,0.985,0.9924433249370277,0.0375,0.015
IDV 6,Step,A feed loss (stream 1),162,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 8,Random,A/B/C composition of stream 4,237,0.9899244332493703,0.9825,0.9825,0.9974619289340102,0.0125,0.0175
IDV 10,Random,C feed (stream 4) temperature,378,0.9236947791164659,0.8625,0.8625,0.9942363112391931,0.025,0.1375
IDV 11,Random,Cooling water inlet temperature of reactor,351,0.9066121336059987,0.83125,0.83125,0.9970014992503748,0.0125,0.16875
IDV 12,Random,Cooling water inlet temperature of separator,228,0.9956331877729258,0.9975,0.9975,0.9937733499377335,0.03125,0.0025
IDV 13,Drift,Reaction kinetics,153,0.9717948717948718,0.9475,0.9475,0.9973684210526316,0.0125,0.0525
IDV 14,Stiction,Cooling water outlet valve of reactor,402,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,162,0.9295958279009127,0.89125,0.89125,0.9713896457765667,0.13125,0.10875
IDV 17,Random,(unknown); deviations of heat transfer within reactor,192,0.9777777777777777,0.9625,0.9625,0.9935483870967742,0.03125,0.0375
IDV 18,Random,(unknown); deviations of heat transfer within condenser,279,0.9502617801047121,0.9075,0.9075,0.9972527472527473,0.0125,0.0925
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",207,0.9255533199195172,0.8625,0.8625,0.9985528219971056,0.00625,0.1375
IDV 20,Random,(unknown),18,0.8462643678160919,0.73625,0.73625,0.9949324324324325,0.01875,0.26375
IDV 21,Random,(unknown),54,0.6430379746835443,0.47625,0.47625,0.9896103896103896,0.025,0.52375
