Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,141,0.08994082840236686,0.0475,0.0475,0.8444444444444444,0.04375,0.9525
IDV 9,Random,D feed (stream 2) temperature,297,0.06929510155316607,0.03625,0.03625,0.7837837837837838,0.05,0.96375
IDV 15,Stiction,Cooling water outlet valve of separator,300,0.1392111368909513,0.075,0.075,0.967741935483871,0.0125,0.925
IDV 4,Step,Cooling water inlet temperature of reactor,21,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,21,0.4882186616399623,0.32375,0.32375,0.9923371647509579,0.0125,0.67625
IDV 7,Step,C header pressure loss (stream 4),450,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",141,0.9968769519050594,0.9975,0.9975,0.9962546816479401,0.01875,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",246,0.9905482041587901,0.9825,0.9825,0.9987293519695044,0.00625,0.0175
IDV 6,Step,A feed loss (stream 1),381,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 8,Random,A/B/C composition of stream 4,132,0.9854706253948199,0.975,0.975,0.9961685823754789,0.01875,0.025
IDV 10,Random,C feed (stream 4) temperature,21,0.758513931888545,0.6125,0.6125,0.9959349593495935,0.0125,0.3875
IDV 11,Random,Cooling water inlet temperature of reactor,120,0.8782185107863605,0.78875,0.78875,0.9905808477237049,0.0375,0.21125
IDV 12,Random,Cooling water inlet temperature of separator,363,0.9918392969240427,0.9875,0.9875,0.9962168978562421,0.01875,0.0125
IDV 13,Drift,Reaction kinetics,591,0.9756722151088347,0.9525,0.9525,1.0,0.0,0.0475
IDV 14,Stiction,Cooling water outlet valve of reactor,378,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,174,0.736517719568567,0.5975,0.5975,0.9598393574297188,0.125,0.4025
IDV 17,Random,(unknown); deviations of heat transfer within reactor,117,0.9766561514195584,0.9675,0.9675,0.9859872611464968,0.06875,0.0325
IDV 18,Random,(unknown); deviations of heat transfer within condenser,123,0.94702419882276,0.905,0.905,0.9931412894375857,0.03125,0.095
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",363,0.3748733535967579,0.23125,0.23125,0.9893048128342246,0.0125,0.76875
IDV 20,Random,(unknown),30,0.7265500794912559,0.57125,0.57125,0.9978165938864629,0.00625,0.42875
IDV 21,Random,(unknown),123,0.6034782608695652,0.43375,0.43375,0.9914285714285714,0.01875,0.56625
