Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.0964705882352941,0.05125,0.05125,0.82,0.05625,0.94875
IDV 9,Random,D feed (stream 2) temperature,30,0.07637231503579953,0.04,0.04,0.8421052631578947,0.0375,0.96
IDV 15,Stiction,Cooling water outlet valve of separator,294,0.1649484536082474,0.09,0.09,0.9863013698630136,0.00625,0.91
IDV 4,Step,Cooling water inlet temperature of reactor,6,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 5,Step,Cooling water inlet temperature of separator,6,0.5661047027506655,0.39875,0.39875,0.9755351681957186,0.05,0.60125
IDV 7,Step,C header pressure loss (stream 4),15,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",63,0.9962593516209476,0.99875,0.99875,0.9937810945273632,0.03125,0.00125
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",90,0.9880877742946708,0.985,0.985,0.9911949685534591,0.04375,0.015
IDV 6,Step,A feed loss (stream 1),0,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 8,Random,A/B/C composition of stream 4,90,0.9867507886435332,0.9775,0.9775,0.9961783439490446,0.01875,0.0225
IDV 10,Random,C feed (stream 4) temperature,276,0.7046548956661316,0.54875,0.54875,0.984304932735426,0.04375,0.45125
IDV 11,Random,Cooling water inlet temperature of reactor,63,0.9074829931972789,0.83375,0.83375,0.9955223880597015,0.01875,0.16625
IDV 12,Random,Cooling water inlet temperature of separator,78,0.98875,0.98875,0.98875,0.98875,0.05625,0.01125
IDV 13,Drift,Reaction kinetics,3,0.971172325432415,0.9475,0.9475,0.9960578186596584,0.01875,0.0525
IDV 14,Stiction,Cooling water outlet valve of reactor,153,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,189,0.5828970331588131,0.4175,0.4175,0.9653179190751445,0.075,0.5825
IDV 17,Random,(unknown); deviations of heat transfer within reactor,39,0.9745870393900888,0.95875,0.95875,0.9909560723514211,0.04375,0.04125
IDV 18,Random,(unknown); deviations of heat transfer within condenser,279,0.9495743287491814,0.90625,0.90625,0.9972489683631361,0.0125,0.09375
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",357,0.4934333958724202,0.32875,0.32875,0.9887218045112782,0.01875,0.67125
IDV 20,Random,(unknown),18,0.7048387096774194,0.54625,0.54625,0.9931818181818182,0.01875,0.45375
IDV 21,Random,(unknown),42,0.6197424892703862,0.45125,0.45125,0.989041095890411,0.025,0.54875
