Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,9,0.0760998810939358,0.04,0.04,0.7804878048780488,0.05625,0.96
IDV 9,Random,D feed (stream 2) temperature,0,0.062350119904076746,0.0325,0.0325,0.7647058823529411,0.05,0.9675
IDV 15,Stiction,Cooling water outlet valve of separator,9,0.08264462809917356,0.04375,0.04375,0.7446808510638298,0.075,0.95625
IDV 4,Step,Cooling water inlet temperature of reactor,162,0.9956331877729258,0.9975,0.9975,0.9937733499377335,0.03125,0.0025
IDV 5,Step,Cooling water inlet temperature of separator,162,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",9,0.9950062421972534,0.99625,0.99625,0.9937655860349127,0.03125,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",3,0.9880877742946708,0.985,0.985,0.9911949685534591,0.04375,0.015
IDV 6,Step,A feed loss (stream 1),6,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 8,Random,A/B/C composition of stream 4,9,0.987389659520807,0.97875,0.97875,0.9961832061068703,0.01875,0.02125
IDV 10,Random,C feed (stream 4) temperature,3,0.9132481506388702,0.84875,0.84875,0.9883551673944687,0.05,0.15125
IDV 11,Random,Cooling water inlet temperature of reactor,0,0.8536931818181819,0.75125,0.75125,0.9884868421052632,0.04375,0.24875
IDV 12,Random,Cooling water inlet temperature of separator,3,0.994392523364486,0.9975,0.9975,0.991304347826087,0.04375,0.0025
IDV 13,Drift,Reaction kinetics,21,0.9686500319897634,0.94625,0.94625,0.9921363040629095,0.0375,0.05375
IDV 14,Stiction,Cooling water outlet valve of reactor,0,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.9227722772277228,0.87375,0.87375,0.9776223776223776,0.1,0.12625
IDV 17,Random,(unknown); deviations of heat transfer within reactor,390,0.9783163265306121,0.95875,0.95875,0.9986979166666666,0.00625,0.04125
IDV 18,Random,(unknown); deviations of heat transfer within condenser,0,0.9417920209287116,0.9,0.9,0.9876543209876543,0.05625,0.1
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",3,0.8583509513742071,0.76125,0.76125,0.9838449111470113,0.0625,0.23875
IDV 20,Random,(unknown),0,0.8407460545193687,0.7325,0.7325,0.9865319865319865,0.05,0.2675
IDV 21,Random,(unknown),3,0.6600496277915633,0.49875,0.49875,0.9755501222493888,0.0625,0.50125
