Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,33,0.09389671361502347,0.05,0.05,0.7692307692307693,0.075,0.95
IDV 9,Random,D feed (stream 2) temperature,258,0.11045828437132785,0.05875,0.05875,0.9215686274509803,0.025,0.94125
IDV 15,Stiction,Cooling water outlet valve of separator,51,0.08788598574821853,0.04625,0.04625,0.8809523809523809,0.03125,0.95375
IDV 4,Step,Cooling water inlet temperature of reactor,3,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 5,Step,Cooling water inlet temperature of separator,3,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",30,0.9925280199252802,0.99625,0.99625,0.988833746898263,0.05625,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",9,0.9887218045112782,0.98625,0.98625,0.9912060301507538,0.04375,0.01375
IDV 6,Step,A feed loss (stream 1),0,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 8,Random,A/B/C composition of stream 4,15,0.9817953546767106,0.9775,0.9775,0.9861286254728878,0.06875,0.0225
IDV 10,Random,C feed (stream 4) temperature,33,0.9278074866310161,0.8675,0.8675,0.9971264367816092,0.0125,0.1325
IDV 11,Random,Cooling water inlet temperature of reactor,111,0.8047512991833704,0.6775,0.6775,0.9908592321755028,0.03125,0.3225
IDV 12,Random,Cooling water inlet temperature of separator,72,0.9925280199252802,0.99625,0.99625,0.988833746898263,0.05625,0.00375
IDV 13,Drift,Reaction kinetics,24,0.9712460063897763,0.95,0.95,0.9934640522875817,0.03125,0.05
IDV 14,Stiction,Cooling water outlet valve of reactor,0,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,78,0.9370904325032765,0.89375,0.89375,0.9848484848484849,0.06875,0.10625
IDV 17,Random,(unknown); deviations of heat transfer within reactor,39,0.9435695538057743,0.89875,0.89875,0.9930939226519337,0.03125,0.10125
IDV 18,Random,(unknown); deviations of heat transfer within condenser,60,0.9455737704918034,0.90125,0.90125,0.9944827586206897,0.025,0.09875
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",81,0.914131169709263,0.845,0.845,0.9955817378497791,0.01875,0.155
IDV 20,Random,(unknown),9,0.831755280407866,0.71375,0.71375,0.9965095986038395,0.0125,0.28625
IDV 21,Random,(unknown),42,0.5709219858156028,0.4025,0.4025,0.9817073170731707,0.0375,0.5975
