Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,45,0.1144859813084112,0.06125,0.06125,0.875,0.04375,0.93875
IDV 9,Random,D feed (stream 2) temperature,132,0.11805555555555557,0.06375,0.06375,0.796875,0.08125,0.93625
IDV 15,Stiction,Cooling water outlet valve of separator,120,0.15420023014959722,0.08375,0.08375,0.9710144927536232,0.0125,0.91625
IDV 4,Step,Cooling water inlet temperature of reactor,132,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,132,0.6505016722408027,0.48625,0.48625,0.9823232323232324,0.04375,0.51375
IDV 7,Step,C header pressure loss (stream 4),480,1.0,1.0,1.0,1.0,0.0,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",162,0.9968808484092326,0.99875,0.99875,0.9950186799501868,0.025,0.00125
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",267,0.9930947897049592,0.98875,0.98875,0.9974779319041615,0.0125,0.01125
IDV 6,Step,A feed loss (stream 1),141,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 8,Random,A/B/C composition of stream 4,138,0.9868007542426146,0.98125,0.98125,0.9924146649810367,0.0375,0.01875
IDV 10,Random,C feed (stream 4) temperature,171,0.7352710133542811,0.585,0.585,0.9894291754756871,0.03125,0.415
IDV 11,Random,Cooling water inlet temperature of reactor,66,0.8928571428571429,0.8125,0.8125,0.9908536585365854,0.0375,0.1875
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9924906132665832,0.99125,0.99125,0.993734335839599,0.03125,0.00875
IDV 13,Drift,Reaction kinetics,45,0.9725590299936184,0.9525,0.9525,0.9934810951760105,0.03125,0.0475
IDV 14,Stiction,Cooling water outlet valve of reactor,24,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,183,0.7350427350427352,0.59125,0.59125,0.971252566735113,0.0875,0.40875
IDV 17,Random,(unknown); deviations of heat transfer within reactor,147,0.9778621125869703,0.96625,0.96625,0.9897567221510883,0.05,0.03375
IDV 18,Random,(unknown); deviations of heat transfer within condenser,123,0.9490196078431372,0.9075,0.9075,0.9945205479452055,0.025,0.0925
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",102,0.6743801652892562,0.51,0.51,0.9951219512195122,0.0125,0.49
IDV 20,Random,(unknown),216,0.7981995498874719,0.665,0.665,0.99812382739212,0.00625,0.335
IDV 21,Random,(unknown),45,0.5669014084507042,0.4025,0.4025,0.9583333333333334,0.0875,0.5975
