Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.11901983663943991,0.06375,0.06375,0.8947368421052632,0.0375,0.93625
IDV 9,Random,D feed (stream 2) temperature,45,0.14155251141552513,0.0775,0.0775,0.8157894736842105,0.0875,0.9225
IDV 15,Stiction,Cooling water outlet valve of separator,123,0.15927189988623436,0.0875,0.0875,0.8860759493670886,0.05625,0.9125
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.45254074784276127,0.295,0.295,0.9711934156378601,0.04375,0.705
IDV 7,Step,C header pressure loss (stream 4),36,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",24,0.9925558312655086,1.0,1.0,0.9852216748768473,0.075,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",30,0.9843063402385437,0.98,0.98,0.9886506935687264,0.05625,0.02
IDV 6,Step,A feed loss (stream 1),72,0.9944064636420137,1.0,1.0,0.9888751545117429,0.05625,0.0
IDV 8,Random,A/B/C composition of stream 4,102,0.952504879635654,0.915,0.915,0.9932157394843962,0.03125,0.085
IDV 10,Random,C feed (stream 4) temperature,30,0.6048109965635738,0.44,0.44,0.967032967032967,0.075,0.56
IDV 11,Random,Cooling water inlet temperature of reactor,69,0.9088453747467927,0.84125,0.84125,0.9882525697503671,0.05,0.15875
IDV 12,Random,Cooling water inlet temperature of separator,12,0.9626288659793815,0.93375,0.93375,0.9933510638297872,0.03125,0.06625
IDV 13,Drift,Reaction kinetics,48,0.9719745222929936,0.95375,0.95375,0.990909090909091,0.04375,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,45,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.5771929824561404,0.41125,0.41125,0.9676470588235294,0.06875,0.58875
IDV 17,Random,Heat transfer deviation in reactor,3,0.9753632343651295,0.965,0.965,0.9859514687100894,0.06875,0.035
IDV 18,Random,Heat transfer deviation in condenser,51,0.9467532467532468,0.91125,0.91125,0.9851351351351352,0.06875,0.08875
IDV 19,Stiction,Recycle valve underflow (separator/stripper),63,0.44186046511627897,0.285,0.285,0.9827586206896551,0.025,0.715
IDV 20,Random,(unknown),66,0.7365129007036748,0.58875,0.58875,0.9832985386221295,0.05,0.41125
IDV 21,Random,(unknown),51,0.6945337620578779,0.54,0.54,0.972972972972973,0.075,0.46
