Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,96,0.11641443538998836,0.0625,0.0625,0.847457627118644,0.05625,0.9375
IDV 9,Random,D feed (stream 2) temperature,45,0.11382113821138211,0.06125,0.06125,0.8032786885245902,0.075,0.93875
IDV 15,Stiction,Cooling water outlet valve of separator,246,0.17272727272727273,0.095,0.095,0.95,0.025,0.905
IDV 4,Step,Cooling water inlet temperature of reactor,168,0.995627732667083,0.99625,0.99625,0.9950062421972534,0.025,0.00375
IDV 5,Step,Cooling water inlet temperature of separator,168,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 7,Step,C header pressure loss (stream 4),393,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",24,0.9968769519050594,0.9975,0.9975,0.9962546816479401,0.01875,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",54,0.9899497487437187,0.985,0.985,0.9949494949494949,0.025,0.015
IDV 6,Step,A feed loss (stream 1),396,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 8,Random,A/B/C composition of stream 4,153,0.9868007542426146,0.98125,0.98125,0.9924146649810367,0.0375,0.01875
IDV 10,Random,C feed (stream 4) temperature,21,0.889196675900277,0.8025,0.8025,0.9968944099378882,0.0125,0.1975
IDV 11,Random,Cooling water inlet temperature of reactor,153,0.8666196189131969,0.7675,0.7675,0.9951377633711507,0.01875,0.2325
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9924906132665832,0.99125,0.99125,0.993734335839599,0.03125,0.00875
IDV 13,Drift,Reaction kinetics,120,0.9719029374201787,0.95125,0.95125,0.9934725848563969,0.03125,0.04875
IDV 14,Stiction,Cooling water outlet valve of reactor,45,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,213,0.9006802721088435,0.8275,0.8275,0.9880597014925373,0.05,0.1725
IDV 17,Random,(unknown); deviations of heat transfer within reactor,219,0.9732824427480916,0.95625,0.95625,0.9909326424870466,0.04375,0.04375
IDV 18,Random,(unknown); deviations of heat transfer within condenser,9,0.9450261780104713,0.9025,0.9025,0.9917582417582418,0.0375,0.0975
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",105,0.8956043956043955,0.815,0.815,0.9939024390243902,0.025,0.185
IDV 20,Random,(unknown),315,0.8289473684210527,0.70875,0.70875,0.9982394366197183,0.00625,0.29125
IDV 21,Random,(unknown),36,0.6522462562396006,0.49,0.49,0.9751243781094527,0.0625,0.51
