Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,45,0.12093023255813955,0.065,0.065,0.8666666666666667,0.05,0.935
IDV 9,Random,D feed (stream 2) temperature,45,0.12702078521939955,0.06875,0.06875,0.8333333333333334,0.06875,0.93125
IDV 15,Stiction,Cooling water outlet valve of separator,123,0.1425287356321839,0.0775,0.0775,0.8857142857142857,0.05,0.9225
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.46329837940896096,0.30375,0.30375,0.9759036144578314,0.0375,0.69625
IDV 7,Step,C header pressure loss (stream 4),171,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",27,0.9943995021779715,0.99875,0.99875,0.990086741016109,0.05,0.00125
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",30,0.9874213836477987,0.98125,0.98125,0.9936708860759493,0.03125,0.01875
IDV 6,Step,A feed loss (stream 1),72,0.9944064636420137,1.0,1.0,0.9888751545117429,0.05625,0.0
IDV 8,Random,A/B/C composition of stream 4,102,0.9566343042071197,0.92375,0.92375,0.9919463087248322,0.0375,0.07625
IDV 10,Random,C feed (stream 4) temperature,30,0.6206308610400681,0.455,0.455,0.9758713136729222,0.05625,0.545
IDV 11,Random,Cooling water inlet temperature of reactor,54,0.9076196898179367,0.84125,0.84125,0.9853587115666179,0.0625,0.15875
IDV 12,Random,Cooling water inlet temperature of separator,12,0.9626769626769627,0.935,0.935,0.9920424403183024,0.0375,0.065
IDV 13,Drift,Reaction kinetics,48,0.9719745222929936,0.95375,0.95375,0.990909090909091,0.04375,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,39,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.619047619047619,0.455,0.455,0.9680851063829787,0.075,0.545
IDV 17,Random,Heat transfer deviation in reactor,3,0.9772727272727273,0.9675,0.9675,0.9872448979591837,0.0625,0.0325
IDV 18,Random,Heat transfer deviation in condenser,66,0.9459283387622148,0.9075,0.9075,0.9877551020408163,0.05625,0.0925
IDV 19,Stiction,Recycle valve underflow (separator/stripper),63,0.4296875,0.275,0.275,0.9821428571428571,0.025,0.725
IDV 20,Random,(unknown),66,0.7428127428127428,0.5975,0.5975,0.9815195071868583,0.05625,0.4025
IDV 21,Random,(unknown),51,0.6955823293172692,0.54125,0.54125,0.9730337078651685,0.075,0.45875
