Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.07407407407407408,0.03875,0.03875,0.8378378378378378,0.0375,0.96125
IDV 9,Random,D feed (stream 2) temperature,132,0.053268765133171914,0.0275,0.0275,0.8461538461538461,0.025,0.9725
IDV 15,Stiction,Cooling water outlet valve of separator,294,0.16894977168949774,0.0925,0.0925,0.9736842105263158,0.0125,0.9075
IDV 4,Step,Cooling water inlet temperature of reactor,6,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 5,Step,Cooling water inlet temperature of separator,6,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 7,Step,C header pressure loss (stream 4),15,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",171,0.9968730456535334,0.99625,0.99625,0.9974968710888611,0.0125,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",246,0.9905719673161534,0.985,0.985,0.9962073324905183,0.01875,0.015
IDV 6,Step,A feed loss (stream 1),162,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 8,Random,A/B/C composition of stream 4,522,0.991172761664565,0.9825,0.9825,1.0,0.0,0.0175
IDV 10,Random,C feed (stream 4) temperature,378,0.8914996544574982,0.80625,0.80625,0.9969088098918083,0.0125,0.19375
IDV 11,Random,Cooling water inlet temperature of reactor,282,0.8966942148760331,0.81375,0.81375,0.9984662576687117,0.00625,0.18625
IDV 12,Random,Cooling water inlet temperature of separator,63,0.9943714821763603,0.99375,0.99375,0.9949937421777222,0.025,0.00625
IDV 13,Drift,Reaction kinetics,471,0.9710982658959537,0.945,0.945,0.9986789960369881,0.00625,0.055
IDV 14,Stiction,Cooling water outlet valve of reactor,402,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,180,0.8926630434782609,0.82125,0.82125,0.9776785714285714,0.09375,0.17875
IDV 17,Random,(unknown); deviations of heat transfer within reactor,39,0.9725940089228808,0.95375,0.95375,0.9921976592977894,0.0375,0.04625
IDV 18,Random,(unknown); deviations of heat transfer within condenser,279,0.9481967213114756,0.90375,0.90375,0.9972413793103448,0.0125,0.09625
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",57,0.8583629893238435,0.75375,0.75375,0.996694214876033,0.0125,0.24625
IDV 20,Random,(unknown),18,0.7951987996999249,0.6625,0.6625,0.9943714821763602,0.01875,0.3375
IDV 21,Random,(unknown),351,0.616580310880829,0.44625,0.44625,0.9972067039106145,0.00625,0.55375
