Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.11228070175438597,0.06,0.06,0.8727272727272727,0.04375,0.94
IDV 9,Random,D feed (stream 2) temperature,30,0.08868144690781797,0.0475,0.0475,0.6666666666666666,0.11875,0.9525
IDV 15,Stiction,Cooling water outlet valve of separator,294,0.1957255343082115,0.10875,0.10875,0.9775280898876404,0.0125,0.89125
IDV 4,Step,Cooling water inlet temperature of reactor,207,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 5,Step,Cooling water inlet temperature of separator,207,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 7,Step,C header pressure loss (stream 4),15,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",171,0.9962546816479401,0.9975,0.9975,0.9950124688279302,0.025,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",90,0.9880877742946708,0.985,0.985,0.9911949685534591,0.04375,0.015
IDV 6,Step,A feed loss (stream 1),0,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 8,Random,A/B/C composition of stream 4,15,0.988042794210195,0.98125,0.98125,0.9949302915082383,0.025,0.01875
IDV 10,Random,C feed (stream 4) temperature,21,0.9147078576225655,0.85125,0.85125,0.988388969521045,0.05,0.14875
IDV 11,Random,Cooling water inlet temperature of reactor,63,0.9177897574123989,0.85125,0.85125,0.9956140350877193,0.01875,0.14875
IDV 12,Random,Cooling water inlet temperature of separator,81,0.9956331877729258,0.9975,0.9975,0.9937733499377335,0.03125,0.0025
IDV 13,Drift,Reaction kinetics,471,0.9710982658959537,0.945,0.945,0.9986789960369881,0.00625,0.055
IDV 14,Stiction,Cooling water outlet valve of reactor,165,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,180,0.9271175311884438,0.8825,0.8825,0.9764868603042877,0.10625,0.1175
IDV 17,Random,(unknown); deviations of heat transfer within reactor,39,0.9765079365079365,0.96125,0.96125,0.9922580645161291,0.0375,0.03875
IDV 18,Random,(unknown); deviations of heat transfer within condenser,279,0.9496402877697843,0.9075,0.9075,0.9958847736625515,0.01875,0.0925
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",207,0.9256530475552579,0.86375,0.86375,0.9971139971139971,0.0125,0.13625
IDV 20,Random,(unknown),18,0.8379160636758322,0.72375,0.72375,0.9948453608247423,0.01875,0.27625
IDV 21,Random,(unknown),42,0.62382176520994,0.455,0.455,0.9918256130790191,0.01875,0.545
