Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.07425149700598803,0.03875,0.03875,0.8857142857142857,0.025,0.96125
IDV 9,Random,D feed (stream 2) temperature,30,0.052884615384615384,0.0275,0.0275,0.6875,0.0625,0.9725
IDV 15,Stiction,Cooling water outlet valve of separator,294,0.20202020202020202,0.1125,0.1125,0.989010989010989,0.00625,0.8875
IDV 4,Step,Cooling water inlet temperature of reactor,15,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 5,Step,Cooling water inlet temperature of separator,15,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 7,Step,C header pressure loss (stream 4),435,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",156,0.9968769519050594,0.9975,0.9975,0.9962546816479401,0.01875,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",246,0.9893283113622098,0.985,0.985,0.9936948297604036,0.03125,0.015
IDV 6,Step,A feed loss (stream 1),162,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 8,Random,A/B/C composition of stream 4,393,0.9924528301886792,0.98625,0.98625,0.9987341772151899,0.00625,0.01375
IDV 10,Random,C feed (stream 4) temperature,378,0.8989690721649485,0.8175,0.8175,0.9984732824427481,0.00625,0.1825
IDV 11,Random,Cooling water inlet temperature of reactor,63,0.9004804392587509,0.82,0.82,0.9984779299847792,0.00625,0.18
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9950124688279303,0.9975,0.9975,0.9925373134328358,0.0375,0.0025
IDV 13,Drift,Reaction kinetics,471,0.9710982658959537,0.945,0.945,0.9986789960369881,0.00625,0.055
IDV 14,Stiction,Cooling water outlet valve of reactor,165,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,180,0.9019607843137255,0.83375,0.83375,0.9823269513991163,0.075,0.16625
IDV 17,Random,(unknown); deviations of heat transfer within reactor,192,0.9750479846449136,0.9525,0.9525,0.9986893840104849,0.00625,0.0475
IDV 18,Random,(unknown); deviations of heat transfer within condenser,66,0.9481286933683519,0.9025,0.9025,0.9986168741355463,0.00625,0.0975
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",411,0.9064846416382253,0.83,0.83,0.9984962406015038,0.00625,0.17
IDV 20,Random,(unknown),30,0.8185840707964602,0.69375,0.69375,0.9982014388489209,0.00625,0.30625
IDV 21,Random,(unknown),351,0.6015693112467306,0.43125,0.43125,0.9942363112391931,0.0125,0.56875
