Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.12731481481481483,0.06875,0.06875,0.859375,0.05625,0.93125
IDV 9,Random,D feed (stream 2) temperature,30,0.09457900807381775,0.05125,0.05125,0.6119402985074627,0.1625,0.94875
IDV 15,Stiction,Cooling water outlet valve of separator,33,0.19550561797752808,0.10875,0.10875,0.9666666666666667,0.01875,0.89125
IDV 4,Step,Cooling water inlet temperature of reactor,15,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 5,Step,Cooling water inlet temperature of separator,15,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 7,Step,C header pressure loss (stream 4),312,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",156,0.9962546816479401,0.9975,0.9975,0.9950124688279302,0.025,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",246,0.9893283113622098,0.985,0.985,0.9936948297604036,0.03125,0.015
IDV 6,Step,A feed loss (stream 1),144,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 8,Random,A/B/C composition of stream 4,90,0.9899244332493703,0.9825,0.9825,0.9974619289340102,0.0125,0.0175
IDV 10,Random,C feed (stream 4) temperature,378,0.9215291750503019,0.85875,0.85875,0.9942112879884226,0.025,0.14125
IDV 11,Random,Cooling water inlet temperature of reactor,63,0.9197572488199596,0.8525,0.8525,0.9985358711566618,0.00625,0.1475
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9956331877729258,0.9975,0.9975,0.9937733499377335,0.03125,0.0025
IDV 13,Drift,Reaction kinetics,48,0.9705505761843789,0.9475,0.9475,0.994750656167979,0.025,0.0525
IDV 14,Stiction,Cooling water outlet valve of reactor,150,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,180,0.9341161121983039,0.895,0.895,0.9768076398362893,0.10625,0.105
IDV 17,Random,(unknown); deviations of heat transfer within reactor,174,0.9784263959390863,0.96375,0.96375,0.9935567010309279,0.03125,0.03625
IDV 18,Random,(unknown); deviations of heat transfer within condenser,279,0.9483322432962721,0.90625,0.90625,0.9945130315500685,0.025,0.09375
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",216,0.9286190793862575,0.87,0.87,0.9957081545064378,0.01875,0.13
IDV 20,Random,(unknown),18,0.8510028653295129,0.7425,0.7425,0.9966442953020134,0.0125,0.2575
IDV 21,Random,(unknown),42,0.6145922746781116,0.4475,0.4475,0.9808219178082191,0.04375,0.5525
