Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,9,0.07177033492822966,0.0375,0.0375,0.8333333333333334,0.0375,0.9625
IDV 9,Random,D feed (stream 2) temperature,0,0.06467065868263473,0.03375,0.03375,0.7714285714285715,0.05,0.96625
IDV 15,Stiction,Cooling water outlet valve of separator,9,0.14006888633754305,0.07625,0.07625,0.8591549295774648,0.0625,0.92375
IDV 4,Step,Cooling water inlet temperature of reactor,162,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,162,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 7,Step,C header pressure loss (stream 4),15,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",9,0.9925280199252802,0.99625,0.99625,0.988833746898263,0.05625,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",3,0.9880877742946708,0.985,0.985,0.9911949685534591,0.04375,0.015
IDV 6,Step,A feed loss (stream 1),6,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 8,Random,A/B/C composition of stream 4,9,0.985525487728131,0.97875,0.97875,0.9923954372623575,0.0375,0.02125
IDV 10,Random,C feed (stream 4) temperature,3,0.9020408163265305,0.82875,0.82875,0.9895522388059701,0.04375,0.17125
IDV 11,Random,Cooling water inlet temperature of reactor,0,0.8822714681440444,0.79625,0.79625,0.9891304347826086,0.04375,0.20375
IDV 12,Random,Cooling water inlet temperature of separator,0,0.994392523364486,0.9975,0.9975,0.991304347826087,0.04375,0.0025
IDV 13,Drift,Reaction kinetics,21,0.9707379134860051,0.95375,0.95375,0.9883419689119171,0.05625,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,9,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,6,0.898921832884097,0.83375,0.83375,0.9751461988304093,0.10625,0.16625
IDV 17,Random,(unknown); deviations of heat transfer within reactor,42,0.9733502538071066,0.95875,0.95875,0.9884020618556701,0.05625,0.04125
IDV 18,Random,(unknown); deviations of heat transfer within condenser,3,0.9448818897637795,0.9,0.9,0.994475138121547,0.025,0.1
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",18,0.8224163027656478,0.70625,0.70625,0.9843205574912892,0.05625,0.29375
IDV 20,Random,(unknown),0,0.7922272047832585,0.6625,0.6625,0.9851301115241635,0.05,0.3375
IDV 21,Random,(unknown),3,0.6716049382716051,0.51,0.51,0.983132530120482,0.04375,0.49
