Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,102,0.10575793184488837,0.05625,0.05625,0.8823529411764706,0.0375,0.94375
IDV 9,Random,D feed (stream 2) temperature,111,0.10023310023310024,0.05375,0.05375,0.7413793103448276,0.09375,0.94625
IDV 15,Stiction,Cooling water outlet valve of separator,42,0.12135355892648776,0.065,0.065,0.9122807017543859,0.03125,0.935
IDV 4,Step,Cooling water inlet temperature of reactor,3,0.9906073888541015,0.98875,0.98875,0.9924717691342535,0.0375,0.01125
IDV 5,Step,Cooling water inlet temperature of separator,3,0.995638629283489,0.99875,0.99875,0.9925465838509316,0.0375,0.00125
IDV 7,Step,C header pressure loss (stream 4),33,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",216,0.9968808484092326,0.99875,0.99875,0.9950186799501868,0.025,0.00125
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",72,0.9880728185812933,0.98375,0.98375,0.9924337957124842,0.0375,0.01625
IDV 6,Step,A feed loss (stream 1),60,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 8,Random,A/B/C composition of stream 4,57,0.9886792452830189,0.9825,0.9825,0.9949367088607595,0.025,0.0175
IDV 10,Random,C feed (stream 4) temperature,495,0.9100817438692098,0.835,0.835,1.0,0.0,0.165
IDV 11,Random,Cooling water inlet temperature of reactor,138,0.8398268398268399,0.7275,0.7275,0.9931740614334471,0.025,0.2725
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9925,0.9925,0.9925,0.9925,0.0375,0.0075
IDV 13,Drift,Reaction kinetics,471,0.9776643267389916,0.9575,0.9575,0.9986962190352021,0.00625,0.0425
IDV 14,Stiction,Cooling water outlet valve of reactor,303,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,138,0.925531914893617,0.87,0.87,0.9886363636363636,0.05,0.13
IDV 17,Random,(unknown); deviations of heat transfer within reactor,141,0.9746514575411914,0.96125,0.96125,0.9884318766066839,0.05625,0.03875
IDV 18,Random,(unknown); deviations of heat transfer within condenser,123,0.9442622950819672,0.9,0.9,0.993103448275862,0.03125,0.1
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",138,0.9257525083612039,0.865,0.865,0.99568345323741,0.01875,0.135
IDV 20,Random,(unknown),315,0.8421052631578947,0.73,0.73,0.9948892674616695,0.01875,0.27
IDV 21,Random,(unknown),36,0.6208651399491094,0.4575,0.4575,0.9656992084432717,0.08125,0.5425
