Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.11682242990654206,0.0625,0.0625,0.8928571428571429,0.0375,0.9375
IDV 9,Random,D feed (stream 2) temperature,45,0.13729977116704806,0.075,0.075,0.8108108108108109,0.0875,0.925
IDV 15,Stiction,Cooling water outlet valve of separator,123,0.16553287981859413,0.09125,0.09125,0.8902439024390244,0.05625,0.90875
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.45254074784276127,0.295,0.295,0.9711934156378601,0.04375,0.705
IDV 7,Step,C header pressure loss (stream 4),36,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",24,0.9931719428926133,1.0,1.0,0.9864364981504316,0.06875,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",30,0.9843063402385437,0.98,0.98,0.9886506935687264,0.05625,0.02
IDV 6,Step,A feed loss (stream 1),72,0.9944064636420137,1.0,1.0,0.9888751545117429,0.05625,0.0
IDV 8,Random,A/B/C composition of stream 4,102,0.952504879635654,0.915,0.915,0.9932157394843962,0.03125,0.085
IDV 10,Random,C feed (stream 4) temperature,30,0.5975820379965457,0.4325,0.4325,0.9664804469273743,0.075,0.5675
IDV 11,Random,Cooling water inlet temperature of reactor,69,0.9103169251517195,0.84375,0.84375,0.9882869692532943,0.05,0.15625
IDV 12,Random,Cooling water inlet temperature of separator,12,0.961960025789813,0.9325,0.9325,0.9933422103861518,0.03125,0.0675
IDV 13,Drift,Reaction kinetics,48,0.9707379134860051,0.95375,0.95375,0.9883419689119171,0.05625,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,45,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.5764499121265377,0.41,0.41,0.9704142011834319,0.0625,0.59
IDV 17,Random,Heat transfer deviation in reactor,3,0.9760101010101009,0.96625,0.96625,0.985969387755102,0.06875,0.03375
IDV 18,Random,Heat transfer deviation in condenser,51,0.9467532467532468,0.91125,0.91125,0.9851351351351352,0.06875,0.08875
IDV 19,Stiction,Recycle valve underflow (separator/stripper),63,0.4384093113482056,0.2825,0.2825,0.9783549783549783,0.03125,0.7175
IDV 20,Random,(unknown),66,0.7390625000000001,0.59125,0.59125,0.9854166666666667,0.04375,0.40875
IDV 21,Random,(unknown),51,0.6976744186046512,0.54375,0.54375,0.9731543624161074,0.075,0.45625
