Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,105,0.12993039443155455,0.07,0.07,0.9032258064516129,0.0375,0.93
IDV 9,Random,D feed (stream 2) temperature,45,0.14611872146118723,0.08,0.08,0.8421052631578947,0.075,0.92
IDV 15,Stiction,Cooling water outlet valve of separator,177,0.1573546180159635,0.08625,0.08625,0.8961038961038961,0.05,0.91375
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.46533713200379867,0.30625,0.30625,0.9683794466403162,0.05,0.69375
IDV 7,Step,C header pressure loss (stream 4),36,0.9944064636420137,1.0,1.0,0.9888751545117429,0.05625,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",24,0.9925558312655086,1.0,1.0,0.9852216748768473,0.075,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",195,0.9842866121935889,0.97875,0.97875,0.9898862199747156,0.05,0.02125
IDV 6,Step,A feed loss (stream 1),72,0.9944064636420137,1.0,1.0,0.9888751545117429,0.05625,0.0
IDV 8,Random,A/B/C composition of stream 4,102,0.9574193548387095,0.9275,0.9275,0.9893333333333333,0.05,0.0725
IDV 10,Random,C feed (stream 4) temperature,30,0.593235039028621,0.4275,0.4275,0.9688385269121813,0.06875,0.5725
IDV 11,Random,Cooling water inlet temperature of reactor,54,0.9054054054054055,0.8375,0.8375,0.9852941176470589,0.0625,0.1625
IDV 12,Random,Cooling water inlet temperature of separator,12,0.960619754680439,0.93,0.93,0.9933244325767691,0.03125,0.07
IDV 13,Drift,Reaction kinetics,48,0.9701207883026064,0.95375,0.95375,0.9870633893919794,0.0625,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,39,0.9944064636420137,1.0,1.0,0.9888751545117429,0.05625,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.5789014821272885,0.415,0.415,0.9567723342939481,0.09375,0.585
IDV 17,Random,Heat transfer deviation in reactor,54,0.9740670461733081,0.9625,0.9625,0.9859154929577465,0.06875,0.0375
IDV 18,Random,Heat transfer deviation in condenser,51,0.9455958549222798,0.9125,0.9125,0.9811827956989247,0.0875,0.0875
IDV 19,Stiction,Recycle valve underflow (separator/stripper),114,0.431219512195122,0.27625,0.27625,0.9822222222222222,0.025,0.72375
IDV 20,Random,(unknown),105,0.7402799377916018,0.595,0.595,0.9794238683127572,0.0625,0.405
IDV 21,Random,(unknown),51,0.7043824701195219,0.5525,0.5525,0.9714285714285714,0.08125,0.4475
