Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,9,0.09635722679200939,0.05125,0.05125,0.803921568627451,0.0625,0.94875
IDV 9,Random,D feed (stream 2) temperature,0,0.06482593037214886,0.03375,0.03375,0.8181818181818182,0.0375,0.96625
IDV 15,Stiction,Cooling water outlet valve of separator,9,0.1048951048951049,0.05625,0.05625,0.7758620689655172,0.08125,0.94375
IDV 4,Step,Cooling water inlet temperature of reactor,30,0.9950062421972534,0.99625,0.99625,0.9937655860349127,0.03125,0.00375
IDV 5,Step,Cooling water inlet temperature of separator,30,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",0,0.9925280199252802,0.99625,0.99625,0.988833746898263,0.05625,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",3,0.9868667917448405,0.98625,0.98625,0.9874843554443054,0.0625,0.01375
IDV 6,Step,A feed loss (stream 1),6,0.9944064636420137,1.0,1.0,0.9888751545117429,0.05625,0.0
IDV 8,Random,A/B/C composition of stream 4,9,0.9848866498740554,0.9775,0.9775,0.9923857868020305,0.0375,0.0225
IDV 10,Random,C feed (stream 4) temperature,3,0.9218436873747495,0.8625,0.8625,0.9899569583931134,0.04375,0.1375
IDV 11,Random,Cooling water inlet temperature of reactor,0,0.8500355366027008,0.7475,0.7475,0.985172981878089,0.05625,0.2525
IDV 12,Random,Cooling water inlet temperature of separator,3,0.994392523364486,0.9975,0.9975,0.991304347826087,0.04375,0.0025
IDV 13,Drift,Reaction kinetics,21,0.9693486590038315,0.94875,0.94875,0.9908616187989556,0.04375,0.05125
IDV 14,Stiction,Cooling water outlet valve of reactor,0,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.9303547963206308,0.885,0.885,0.9806094182825484,0.0875,0.115
IDV 17,Random,(unknown); deviations of heat transfer within reactor,111,0.9719029374201787,0.95125,0.95125,0.9934725848563969,0.03125,0.04875
IDV 18,Random,(unknown); deviations of heat transfer within condenser,3,0.9417157825802227,0.89875,0.89875,0.9889958734525447,0.05,0.10125
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",3,0.8668989547038327,0.7775,0.7775,0.9795275590551181,0.08125,0.2225
IDV 20,Random,(unknown),0,0.8563340410474168,0.75625,0.75625,0.9869494290375204,0.05,0.24375
IDV 21,Random,(unknown),3,0.6522821576763486,0.49125,0.49125,0.9703703703703703,0.075,0.50875
