Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,147,0.0831353919239905,0.04375,0.04375,0.8333333333333334,0.04375,0.95625
IDV 9,Random,D feed (stream 2) temperature,135,0.0988235294117647,0.0525,0.0525,0.84,0.05,0.9475
IDV 15,Stiction,Cooling water outlet valve of separator,78,0.1425287356321839,0.0775,0.0775,0.8857142857142857,0.05,0.9225
IDV 4,Step,Cooling water inlet temperature of reactor,108,0.9962546816479401,0.9975,0.9975,0.9950124688279302,0.025,0.0025
IDV 5,Step,Cooling water inlet temperature of separator,108,0.9186281102891728,0.85375,0.85375,0.9941775836972343,0.025,0.14625
IDV 7,Step,C header pressure loss (stream 4),204,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",147,0.9975031210986267,0.99875,0.99875,0.9962593516209476,0.01875,0.00125
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",60,0.9893283113622098,0.985,0.985,0.9936948297604036,0.03125,0.015
IDV 6,Step,A feed loss (stream 1),195,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 8,Random,A/B/C composition of stream 4,198,0.9861635220125786,0.98,0.98,0.9924050632911392,0.0375,0.02
IDV 10,Random,C feed (stream 4) temperature,51,0.8349090909090908,0.7175,0.7175,0.9982608695652174,0.00625,0.2825
IDV 11,Random,Cooling water inlet temperature of reactor,63,0.8649789029535866,0.76875,0.76875,0.9887459807073955,0.04375,0.23125
IDV 12,Random,Cooling water inlet temperature of separator,78,0.991869918699187,0.99125,0.99125,0.9924906132665833,0.0375,0.00875
IDV 13,Drift,Reaction kinetics,300,0.9776927979604844,0.95875,0.95875,0.9973992197659298,0.0125,0.04125
IDV 14,Stiction,Cooling water outlet valve of reactor,129,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,249,0.8122717311906502,0.695,0.695,0.9771528998242531,0.08125,0.305
IDV 17,Random,(unknown); deviations of heat transfer within reactor,51,0.9816106531388713,0.9675,0.9675,0.9961389961389961,0.01875,0.0325
IDV 18,Random,(unknown); deviations of heat transfer within condenser,123,0.9504563233376793,0.91125,0.91125,0.9931880108991825,0.03125,0.08875
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",84,0.8023862788963461,0.6725,0.6725,0.9944547134935305,0.01875,0.3275
IDV 20,Random,(unknown),78,0.7976011994002998,0.665,0.665,0.9962546816479401,0.0125,0.335
IDV 21,Random,(unknown),57,0.6356720202874049,0.47,0.47,0.9817232375979112,0.04375,0.53
