Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,291,0.10823529411764705,0.0575,0.0575,0.92,0.025,0.9425
IDV 9,Random,D feed (stream 2) temperature,162,0.10981308411214953,0.05875,0.05875,0.8392857142857143,0.05625,0.94125
IDV 15,Stiction,Cooling water outlet valve of separator,84,0.23464912280701758,0.13375,0.13375,0.9553571428571429,0.03125,0.86625
IDV 4,Step,Cooling water inlet temperature of reactor,21,0.9943855271366189,0.99625,0.99625,0.9925280199252802,0.0375,0.00375
IDV 5,Step,Cooling water inlet temperature of separator,21,0.8485714285714286,0.7425,0.7425,0.99,0.0375,0.2575
IDV 7,Step,C header pressure loss (stream 4),318,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",123,0.9943995021779715,0.99875,0.99875,0.990086741016109,0.05,0.00125
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",60,0.9893416927899685,0.98625,0.98625,0.9924528301886792,0.0375,0.01375
IDV 6,Step,A feed loss (stream 1),42,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 8,Random,A/B/C composition of stream 4,132,0.985525487728131,0.97875,0.97875,0.9923954372623575,0.0375,0.02125
IDV 10,Random,C feed (stream 4) temperature,30,0.8526690391459074,0.74875,0.74875,0.9900826446280991,0.0375,0.25125
IDV 11,Random,Cooling water inlet temperature of reactor,84,0.8862853204686424,0.80375,0.80375,0.9877112135176651,0.05,0.19625
IDV 12,Random,Cooling water inlet temperature of separator,120,0.9918597370068879,0.99,0.99,0.9937264742785445,0.03125,0.01
IDV 13,Drift,Reaction kinetics,201,0.9717948717948718,0.9475,0.9475,0.9973684210526316,0.0125,0.0525
IDV 14,Stiction,Cooling water outlet valve of reactor,273,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,81,0.8412811387900356,0.73875,0.73875,0.9768595041322314,0.0875,0.26125
IDV 17,Random,(unknown); deviations of heat transfer within reactor,21,0.9811083123425692,0.97375,0.97375,0.9885786802030457,0.05625,0.02625
IDV 18,Random,(unknown); deviations of heat transfer within condenser,123,0.9516339869281046,0.91,0.91,0.9972602739726028,0.0125,0.09
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",207,0.7970037453183522,0.665,0.665,0.994392523364486,0.01875,0.335
IDV 20,Random,(unknown),30,0.8130081300813008,0.6875,0.6875,0.9945750452079566,0.01875,0.3125
IDV 21,Random,(unknown),105,0.6089193825042881,0.44375,0.44375,0.9699453551912568,0.06875,0.55625
