Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,102,0.1258741258741259,0.0675,0.0675,0.9310344827586207,0.025,0.9325
IDV 9,Random,D feed (stream 2) temperature,111,0.09367681498829039,0.05,0.05,0.7407407407407407,0.0875,0.95
IDV 15,Stiction,Cooling water outlet valve of separator,78,0.16382252559726962,0.09,0.09,0.9113924050632911,0.04375,0.91
IDV 4,Step,Cooling water inlet temperature of reactor,15,0.9962593516209476,0.99875,0.99875,0.9937810945273632,0.03125,0.00125
IDV 5,Step,Cooling water inlet temperature of separator,15,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 7,Step,C header pressure loss (stream 4),204,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",102,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",114,0.9880728185812933,0.98375,0.98375,0.9924337957124842,0.0375,0.01625
IDV 6,Step,A feed loss (stream 1),63,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 8,Random,A/B/C composition of stream 4,132,0.9874371859296482,0.9825,0.9825,0.9924242424242424,0.0375,0.0175
IDV 10,Random,C feed (stream 4) temperature,21,0.8943758573388202,0.815,0.815,0.9908814589665653,0.0375,0.185
IDV 11,Random,Cooling water inlet temperature of reactor,153,0.8741258741258742,0.78125,0.78125,0.9920634920634921,0.03125,0.21875
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9919003115264797,0.995,0.995,0.9888198757763975,0.05625,0.005
IDV 13,Drift,Reaction kinetics,399,0.9751434034416826,0.95625,0.95625,0.9947984395318595,0.025,0.04375
IDV 14,Stiction,Cooling water outlet valve of reactor,93,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,201,0.9008766014834795,0.835,0.835,0.9780380673499268,0.09375,0.165
IDV 17,Random,(unknown); deviations of heat transfer within reactor,51,0.9726636999364271,0.95625,0.95625,0.9896507115135834,0.05,0.04375
IDV 18,Random,(unknown); deviations of heat transfer within condenser,33,0.947575360419397,0.90375,0.90375,0.9958677685950413,0.01875,0.09625
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",48,0.8948453608247422,0.81375,0.81375,0.9938931297709923,0.025,0.18625
IDV 20,Random,(unknown),135,0.8408927285817134,0.73,0.73,0.9915110356536503,0.03125,0.27
IDV 21,Random,(unknown),48,0.656691604322527,0.49375,0.49375,0.9801488833746899,0.05,0.50625
