Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.11641443538998836,0.0625,0.0625,0.847457627118644,0.05625,0.9375
IDV 9,Random,D feed (stream 2) temperature,45,0.135632183908046,0.07375,0.07375,0.8428571428571429,0.06875,0.92625
IDV 15,Stiction,Cooling water outlet valve of separator,129,0.15296803652968038,0.08375,0.08375,0.881578947368421,0.05625,0.91625
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.46533713200379867,0.30625,0.30625,0.9683794466403162,0.05,0.69375
IDV 7,Step,C header pressure loss (stream 4),36,0.9944064636420137,1.0,1.0,0.9888751545117429,0.05625,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",141,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",195,0.9855618330194602,0.98125,0.98125,0.9899117276166457,0.05,0.01875
IDV 6,Step,A feed loss (stream 1),72,0.9944064636420137,1.0,1.0,0.9888751545117429,0.05625,0.0
IDV 8,Random,A/B/C composition of stream 4,102,0.9539260220635951,0.91875,0.91875,0.9919028340080972,0.0375,0.08125
IDV 10,Random,C feed (stream 4) temperature,30,0.6517040731504571,0.49,0.49,0.9727047146401985,0.06875,0.51
IDV 11,Random,Cooling water inlet temperature of reactor,69,0.8995929443690638,0.82875,0.82875,0.983679525222552,0.06875,0.17125
IDV 12,Random,Cooling water inlet temperature of separator,12,0.9612903225806452,0.93125,0.93125,0.9933333333333333,0.03125,0.06875
IDV 13,Drift,Reaction kinetics,48,0.9713558243157225,0.95375,0.95375,0.9896238651102465,0.05,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,39,0.9937888198757764,1.0,1.0,0.9876543209876543,0.0625,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.6255283178360102,0.4625,0.4625,0.9660574412532638,0.08125,0.5375
IDV 17,Random,Heat transfer deviation in reactor,75,0.9728020240354207,0.96125,0.96125,0.9846350832266325,0.075,0.03875
IDV 18,Random,Heat transfer deviation in condenser,51,0.9474367293964958,0.9125,0.9125,0.9851551956815114,0.06875,0.0875
IDV 19,Stiction,Recycle valve underflow (separator/stripper),114,0.42084562438544737,0.2675,0.2675,0.9861751152073732,0.01875,0.7325
IDV 20,Random,(unknown),78,0.7314017227877838,0.58375,0.58375,0.9790356394129979,0.0625,0.41625
IDV 21,Random,(unknown),57,0.6992782678428229,0.545,0.545,0.9753914988814317,0.06875,0.455
