Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,534,0.06060606060606061,0.03125,0.03125,1.0,0.0,0.96875
IDV 9,Random,D feed (stream 2) temperature,456,0.029268292682926828,0.015,0.015,0.6,0.05,0.985
IDV 15,Stiction,Cooling water outlet valve of separator,2556,0.12646370023419207,0.0675,0.0675,1.0,0.0,0.9325
IDV 4,Step,Cooling water inlet temperature of reactor,480,0.9962358845671266,0.9925,0.9925,1.0,0.0,0.0075
IDV 5,Step,Cooling water inlet temperature of separator,480,0.45857418111753373,0.2975,0.2975,1.0,0.0,0.7025
IDV 7,Step,C header pressure loss (stream 4),480,1.0,1.0,1.0,1.0,0.0,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",495,0.9968652037617556,0.99375,0.99375,1.0,0.0,0.00625
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",522,0.991172761664565,0.9825,0.9825,1.0,0.0,0.0175
IDV 6,Step,A feed loss (stream 1),480,1.0,1.0,1.0,1.0,0.0,0.0
IDV 8,Random,A/B/C composition of stream 4,393,0.9835858585858586,0.97375,0.97375,0.9936224489795918,0.03125,0.02625
IDV 10,Random,C feed (stream 4) temperature,576,0.7117552334943639,0.5525,0.5525,1.0,0.0,0.4475
IDV 11,Random,Cooling water inlet temperature of reactor,498,0.7616099071207431,0.615,0.615,1.0,0.0,0.385
IDV 12,Random,Cooling water inlet temperature of separator,486,0.9930774071743234,0.98625,0.98625,1.0,0.0,0.01375
IDV 13,Drift,Reaction kinetics,615,0.9710610932475884,0.94375,0.94375,1.0,0.0,0.05625
IDV 14,Stiction,Cooling water outlet valve of reactor,480,1.0,1.0,1.0,1.0,0.0,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,210,0.6925515055467512,0.54625,0.54625,0.9458874458874459,0.15625,0.45375
IDV 17,Random,(unknown); deviations of heat transfer within reactor,546,0.9375830013280213,0.8825,0.8825,1.0,0.0,0.1175
IDV 18,Random,(unknown); deviations of heat transfer within condenser,732,0.9445910290237467,0.895,0.895,1.0,0.0,0.105
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",1659,0.019801980198019802,0.01,0.01,1.0,0.0,0.99
IDV 20,Random,(unknown),714,0.6359761295822677,0.46625,0.46625,1.0,0.0,0.53375
IDV 21,Random,(unknown),1218,0.5977212971078002,0.42625,0.42625,1.0,0.0,0.57375
