Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.05804111245465538,0.03,0.03,0.8888888888888888,0.01875,0.97
IDV 9,Random,D feed (stream 2) temperature,198,0.053268765133171914,0.0275,0.0275,0.8461538461538461,0.025,0.9725
IDV 15,Stiction,Cooling water outlet valve of separator,423,0.10625737898465172,0.05625,0.05625,0.9574468085106383,0.0125,0.94375
IDV 4,Step,Cooling water inlet temperature of reactor,162,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,162,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",90,0.9968730456535334,0.99625,0.99625,0.9974968710888611,0.0125,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",72,0.9905719673161534,0.985,0.985,0.9962073324905183,0.01875,0.015
IDV 6,Step,A feed loss (stream 1),381,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 8,Random,A/B/C composition of stream 4,162,0.9886363636363635,0.97875,0.97875,0.9987244897959183,0.00625,0.02125
IDV 10,Random,C feed (stream 4) temperature,495,0.924731182795699,0.86,0.86,1.0,0.0,0.14
IDV 11,Random,Cooling water inlet temperature of reactor,345,0.7826747720364742,0.64375,0.64375,0.998062015503876,0.00625,0.35625
IDV 12,Random,Cooling water inlet temperature of separator,471,0.9956222639149468,0.995,0.995,0.9962453066332916,0.01875,0.005
IDV 13,Drift,Reaction kinetics,561,0.9730423620025674,0.9475,0.9475,1.0,0.0,0.0525
IDV 14,Stiction,Cooling water outlet valve of reactor,480,1.0,1.0,1.0,1.0,0.0,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,78,0.9321148825065273,0.8925,0.8925,0.9754098360655737,0.1125,0.1075
IDV 17,Random,(unknown); deviations of heat transfer within reactor,51,0.9469548133595285,0.90375,0.90375,0.9944979367262724,0.025,0.09625
IDV 18,Random,(unknown); deviations of heat transfer within condenser,123,0.9440421329822252,0.89625,0.89625,0.9972183588317107,0.0125,0.10375
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",411,0.885952712100139,0.79625,0.79625,0.9984326018808778,0.00625,0.20375
IDV 20,Random,(unknown),687,0.8235294117647058,0.7,0.7,1.0,0.0,0.3
IDV 21,Random,(unknown),111,0.6765676567656765,0.5125,0.5125,0.9951456310679612,0.0125,0.4875
