Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,33,0.10280373831775699,0.055,0.055,0.7857142857142857,0.075,0.945
IDV 9,Random,D feed (stream 2) temperature,258,0.10328638497652581,0.055,0.055,0.8461538461538461,0.05,0.945
IDV 15,Stiction,Cooling water outlet valve of separator,51,0.11461988304093566,0.06125,0.06125,0.8909090909090909,0.0375,0.93875
IDV 4,Step,Cooling water inlet temperature of reactor,3,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,3,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",87,0.9931464174454828,0.99625,0.99625,0.9900621118012423,0.05,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",9,0.9887218045112782,0.98625,0.98625,0.9912060301507538,0.04375,0.01375
IDV 6,Step,A feed loss (stream 1),0,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 8,Random,A/B/C composition of stream 4,57,0.9848866498740554,0.9775,0.9775,0.9923857868020305,0.0375,0.0225
IDV 10,Random,C feed (stream 4) temperature,33,0.9299533022014677,0.87125,0.87125,0.9971387696709585,0.0125,0.12875
IDV 11,Random,Cooling water inlet temperature of reactor,111,0.8149779735682818,0.69375,0.69375,0.9875444839857651,0.04375,0.30625
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9931378665003119,0.995,0.995,0.9912826899128269,0.04375,0.005
IDV 13,Drift,Reaction kinetics,24,0.9744245524296675,0.9525,0.9525,0.9973821989528796,0.0125,0.0475
IDV 14,Stiction,Cooling water outlet valve of reactor,0,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.9368078175895765,0.89875,0.89875,0.9782312925170068,0.1,0.10125
IDV 17,Random,(unknown); deviations of heat transfer within reactor,39,0.951885565669701,0.915,0.915,0.991869918699187,0.0375,0.085
IDV 18,Random,(unknown); deviations of heat transfer within condenser,117,0.9448818897637795,0.9,0.9,0.994475138121547,0.025,0.1
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",138,0.9279038718291055,0.86875,0.86875,0.995702005730659,0.01875,0.13125
IDV 20,Random,(unknown),9,0.8280907095830286,0.7075,0.7075,0.9982363315696648,0.00625,0.2925
IDV 21,Random,(unknown),42,0.6550290939318371,0.4925,0.4925,0.9776674937965261,0.05625,0.5075
