Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.11682242990654206,0.0625,0.0625,0.8928571428571429,0.0375,0.9375
IDV 9,Random,D feed (stream 2) temperature,45,0.13118527042577674,0.07125,0.07125,0.8260869565217391,0.075,0.92875
IDV 15,Stiction,Cooling water outlet valve of separator,123,0.16780045351473924,0.0925,0.0925,0.9024390243902439,0.05,0.9075
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.4519230769230769,0.29375,0.29375,0.9791666666666666,0.03125,0.70625
IDV 7,Step,C header pressure loss (stream 4),36,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",24,0.9937888198757764,1.0,1.0,0.9876543209876543,0.0625,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",30,0.9830508474576272,0.97875,0.97875,0.987389659520807,0.0625,0.02125
IDV 6,Step,A feed loss (stream 1),72,0.9944064636420137,1.0,1.0,0.9888751545117429,0.05625,0.0
IDV 8,Random,A/B/C composition of stream 4,102,0.94702419882276,0.905,0.905,0.9931412894375857,0.03125,0.095
IDV 10,Random,C feed (stream 4) temperature,30,0.5958549222797928,0.43125,0.43125,0.9636871508379888,0.08125,0.56875
IDV 11,Random,Cooling water inlet temperature of reactor,69,0.9122807017543859,0.845,0.845,0.9912023460410557,0.0375,0.155
IDV 12,Random,Cooling water inlet temperature of separator,12,0.9626769626769627,0.935,0.935,0.9920424403183024,0.0375,0.065
IDV 13,Drift,Reaction kinetics,48,0.9720101781170483,0.955,0.955,0.9896373056994818,0.05,0.045
IDV 14,Stiction,Cooling water outlet valve of reactor,45,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.5776997366110623,0.41125,0.41125,0.9705014749262537,0.0625,0.58875
IDV 17,Random,Heat transfer deviation in reactor,3,0.9760101010101009,0.96625,0.96625,0.985969387755102,0.06875,0.03375
IDV 18,Random,Heat transfer deviation in condenser,51,0.9467532467532468,0.91125,0.91125,0.9851351351351352,0.06875,0.08875
IDV 19,Stiction,Recycle valve underflow (separator/stripper),63,0.44401544401544396,0.2875,0.2875,0.9745762711864406,0.0375,0.7125
IDV 20,Random,(unknown),105,0.7390625000000001,0.59125,0.59125,0.9854166666666667,0.04375,0.40875
IDV 21,Random,(unknown),57,0.6908797417271993,0.535,0.535,0.9749430523917996,0.06875,0.465
