Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,9,0.10268378063010501,0.055,0.055,0.7719298245614035,0.08125,0.945
IDV 9,Random,D feed (stream 2) temperature,0,0.07857142857142857,0.04125,0.04125,0.825,0.04375,0.95875
IDV 15,Stiction,Cooling water outlet valve of separator,9,0.11368909512761019,0.06125,0.06125,0.7903225806451613,0.08125,0.93875
IDV 4,Step,Cooling water inlet temperature of reactor,222,0.9924906132665832,0.99125,0.99125,0.993734335839599,0.03125,0.00875
IDV 5,Step,Cooling water inlet temperature of separator,222,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",30,0.9950062421972534,0.99625,0.99625,0.9937655860349127,0.03125,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",3,0.986232790988736,0.985,0.985,0.9874686716791979,0.0625,0.015
IDV 6,Step,A feed loss (stream 1),60,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 8,Random,A/B/C composition of stream 4,9,0.9874055415617129,0.98,0.98,0.9949238578680203,0.025,0.02
IDV 10,Random,C feed (stream 4) temperature,3,0.9218436873747495,0.8625,0.8625,0.9899569583931134,0.04375,0.1375
IDV 11,Random,Cooling water inlet temperature of reactor,0,0.8565371024734983,0.7575,0.7575,0.9853658536585366,0.05625,0.2425
IDV 12,Random,Cooling water inlet temperature of separator,3,0.9950186799501868,0.99875,0.99875,0.9913151364764268,0.04375,0.00125
IDV 13,Drift,Reaction kinetics,21,0.9705882352941176,0.94875,0.94875,0.993455497382199,0.03125,0.05125
IDV 14,Stiction,Cooling water outlet valve of reactor,0,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.9319371727748691,0.89,0.89,0.978021978021978,0.1,0.11
IDV 17,Random,(unknown); deviations of heat transfer within reactor,315,0.9698524695317512,0.945,0.945,0.9960474308300395,0.01875,0.055
IDV 18,Random,(unknown); deviations of heat transfer within condenser,3,0.9444081098757358,0.9025,0.9025,0.99039780521262,0.04375,0.0975
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",3,0.8910212474297463,0.8125,0.8125,0.9863429438543247,0.05625,0.1875
IDV 20,Random,(unknown),0,0.8673684210526316,0.7725,0.7725,0.9888,0.04375,0.2275
IDV 21,Random,(unknown),42,0.6721311475409836,0.5125,0.5125,0.9761904761904762,0.0625,0.4875
