Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,9,0.06482593037214886,0.03375,0.03375,0.8181818181818182,0.0375,0.96625
IDV 9,Random,D feed (stream 2) temperature,0,0.05535499398315283,0.02875,0.02875,0.7419354838709677,0.05,0.97125
IDV 15,Stiction,Cooling water outlet valve of separator,9,0.12731481481481483,0.06875,0.06875,0.859375,0.05625,0.93125
IDV 4,Step,Cooling water inlet temperature of reactor,222,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 5,Step,Cooling water inlet temperature of separator,222,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 7,Step,C header pressure loss (stream 4),75,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",9,0.9931464174454828,0.99625,0.99625,0.9900621118012423,0.05,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",3,0.9881175734834272,0.9875,0.9875,0.9887359198998749,0.05625,0.0125
IDV 6,Step,A feed loss (stream 1),6,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 8,Random,A/B/C composition of stream 4,93,0.988042794210195,0.98125,0.98125,0.9949302915082383,0.025,0.01875
IDV 10,Random,C feed (stream 4) temperature,3,0.8885832187070152,0.8075,0.8075,0.9877675840978594,0.05,0.1925
IDV 11,Random,Cooling water inlet temperature of reactor,0,0.8746518105849581,0.785,0.785,0.9874213836477987,0.05,0.215
IDV 12,Random,Cooling water inlet temperature of separator,0,0.994392523364486,0.9975,0.9975,0.991304347826087,0.04375,0.0025
IDV 13,Drift,Reaction kinetics,21,0.9681528662420381,0.95,0.95,0.987012987012987,0.0625,0.05
IDV 14,Stiction,Cooling water outlet valve of reactor,9,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.8879781420765027,0.8125,0.8125,0.9789156626506024,0.0875,0.1875
IDV 17,Random,(unknown); deviations of heat transfer within reactor,51,0.9778059606848445,0.96375,0.96375,0.9922779922779923,0.0375,0.03625
IDV 18,Random,(unknown); deviations of heat transfer within condenser,3,0.9431000654022237,0.90125,0.90125,0.9890260631001372,0.05,0.09875
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",3,0.7574598316755929,0.61875,0.61875,0.9763313609467456,0.075,0.38125
IDV 20,Random,(unknown),0,0.7775246772968868,0.64,0.64,0.9903288201160542,0.03125,0.36
IDV 21,Random,(unknown),3,0.6471081307627828,0.4825,0.4825,0.9821882951653944,0.04375,0.5175
