Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,69,0.09445100354191265,0.05,0.05,0.851063829787234,0.04375,0.95
IDV 9,Random,D feed (stream 2) temperature,18,0.1268742791234141,0.06875,0.06875,0.8208955223880597,0.075,0.93125
IDV 15,Stiction,Cooling water outlet valve of separator,81,0.1188811188811189,0.06375,0.06375,0.8793103448275862,0.04375,0.93625
IDV 4,Step,Cooling water inlet temperature of reactor,198,0.992462311557789,0.9875,0.9875,0.9974747474747475,0.0125,0.0125
IDV 5,Step,Cooling water inlet temperature of separator,198,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 7,Step,C header pressure loss (stream 4),204,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",27,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",60,0.9905601006922593,0.98375,0.98375,0.9974651457541192,0.0125,0.01625
IDV 6,Step,A feed loss (stream 1),39,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 8,Random,A/B/C composition of stream 4,138,0.9886792452830189,0.9825,0.9825,0.9949367088607595,0.025,0.0175
IDV 10,Random,C feed (stream 4) temperature,378,0.8214548126377663,0.69875,0.69875,0.9964349376114082,0.0125,0.30125
IDV 11,Random,Cooling water inlet temperature of reactor,126,0.8493932905067809,0.74375,0.74375,0.9900166389351082,0.0375,0.25625
IDV 12,Random,Cooling water inlet temperature of separator,123,0.9912060301507537,0.98625,0.98625,0.9962121212121212,0.01875,0.01375
IDV 13,Drift,Reaction kinetics,120,0.9776927979604844,0.95875,0.95875,0.9973992197659298,0.0125,0.04125
IDV 14,Stiction,Cooling water outlet valve of reactor,306,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,183,0.8103703703703703,0.68375,0.68375,0.9945454545454545,0.01875,0.31625
IDV 17,Random,(unknown); deviations of heat transfer within reactor,249,0.9816106531388713,0.9675,0.9675,0.9961389961389961,0.01875,0.0325
IDV 18,Random,(unknown); deviations of heat transfer within condenser,75,0.9458577951728636,0.90625,0.90625,0.9890859481582538,0.05,0.09375
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",84,0.8242159008023341,0.70625,0.70625,0.989492119089317,0.0375,0.29375
IDV 20,Random,(unknown),696,0.8104089219330856,0.68125,0.68125,1.0,0.0,0.31875
IDV 21,Random,(unknown),60,0.6257459505541346,0.45875,0.45875,0.9839142091152815,0.0375,0.54125
