Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.10968494749124855,0.05875,0.05875,0.8245614035087719,0.0625,0.94125
IDV 9,Random,D feed (stream 2) temperature,165,0.11149825783972125,0.06,0.06,0.7868852459016393,0.08125,0.94
IDV 15,Stiction,Cooling water outlet valve of separator,177,0.18693693693693694,0.10375,0.10375,0.9431818181818182,0.03125,0.89625
IDV 4,Step,Cooling water inlet temperature of reactor,144,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,144,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",90,0.9950124688279303,0.9975,0.9975,0.9925373134328358,0.0375,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",72,0.9899623588456713,0.98625,0.98625,0.9937027707808564,0.03125,0.01375
IDV 6,Step,A feed loss (stream 1),0,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 8,Random,A/B/C composition of stream 4,144,0.9880277252678008,0.98,0.98,0.9961880559085133,0.01875,0.02
IDV 10,Random,C feed (stream 4) temperature,105,0.9327115256495668,0.875,0.875,0.9985734664764622,0.00625,0.125
IDV 11,Random,Cooling water inlet temperature of reactor,138,0.7985074626865671,0.66875,0.66875,0.9907407407407407,0.03125,0.33125
IDV 12,Random,Cooling water inlet temperature of separator,81,0.9943785134291068,0.995,0.995,0.9937578027465668,0.03125,0.005
IDV 13,Drift,Reaction kinetics,249,0.9725239616613419,0.95125,0.95125,0.9947712418300654,0.025,0.04875
IDV 14,Stiction,Cooling water outlet valve of reactor,330,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.9457364341085273,0.915,0.915,0.9786096256684492,0.1,0.085
IDV 17,Random,(unknown); deviations of heat transfer within reactor,192,0.9579288025889967,0.925,0.925,0.9932885906040269,0.03125,0.075
IDV 18,Random,(unknown); deviations of heat transfer within condenser,117,0.9448094612352169,0.89875,0.89875,0.9958448753462604,0.01875,0.10125
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",138,0.9301397205588822,0.87375,0.87375,0.9943100995732574,0.025,0.12625
IDV 20,Random,(unknown),9,0.8507890961262554,0.74125,0.74125,0.9983164983164983,0.00625,0.25875
IDV 21,Random,(unknown),42,0.6350550381033023,0.46875,0.46875,0.984251968503937,0.0375,0.53125
