Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.09905660377358491,0.0525,0.0525,0.875,0.0375,0.9475
IDV 9,Random,D feed (stream 2) temperature,33,0.08972845336481701,0.0475,0.0475,0.8085106382978723,0.05625,0.9525
IDV 15,Stiction,Cooling water outlet valve of separator,114,0.16036655211912942,0.0875,0.0875,0.958904109589041,0.01875,0.9125
IDV 4,Step,Cooling water inlet temperature of reactor,39,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,39,0.5804749340369393,0.4125,0.4125,0.9792284866468842,0.04375,0.5875
IDV 7,Step,C header pressure loss (stream 4),15,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",63,0.9956331877729258,0.9975,0.9975,0.9937733499377335,0.03125,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",246,0.9893416927899685,0.98625,0.98625,0.9924528301886792,0.0375,0.01375
IDV 6,Step,A feed loss (stream 1),150,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 8,Random,A/B/C composition of stream 4,237,0.9905838041431261,0.98625,0.98625,0.9949558638083228,0.025,0.01375
IDV 10,Random,C feed (stream 4) temperature,276,0.6666666666666666,0.5025,0.5025,0.9901477832512315,0.025,0.4975
IDV 11,Random,Cooling water inlet temperature of reactor,264,0.914131169709263,0.845,0.845,0.9955817378497791,0.01875,0.155
IDV 12,Random,Cooling water inlet temperature of separator,78,0.99125,0.99125,0.99125,0.99125,0.04375,0.00875
IDV 13,Drift,Reaction kinetics,147,0.968529222864483,0.9425,0.9425,0.9960369881109643,0.01875,0.0575
IDV 14,Stiction,Cooling water outlet valve of reactor,153,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,189,0.5266968325791854,0.36375,0.36375,0.9540983606557377,0.0875,0.63625
IDV 17,Random,(unknown); deviations of heat transfer within reactor,117,0.9726288987905791,0.955,0.955,0.9909208819714657,0.04375,0.045
IDV 18,Random,(unknown); deviations of heat transfer within condenser,450,0.9481286933683519,0.9025,0.9025,0.9986168741355463,0.00625,0.0975
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",207,0.5004668534080299,0.335,0.335,0.988929889298893,0.01875,0.665
IDV 20,Random,(unknown),18,0.7187250996015936,0.56375,0.56375,0.9912087912087912,0.025,0.43625
IDV 21,Random,(unknown),42,0.6245733788395904,0.4575,0.4575,0.9838709677419355,0.0375,0.5425
