Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,147,0.11294117647058823,0.06,0.06,0.96,0.0125,0.94
IDV 9,Random,D feed (stream 2) temperature,45,0.10046728971962617,0.05375,0.05375,0.7678571428571429,0.08125,0.94625
IDV 15,Stiction,Cooling water outlet valve of separator,120,0.142692750287687,0.0775,0.0775,0.8985507246376812,0.04375,0.9225
IDV 4,Step,Cooling water inlet temperature of reactor,132,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 5,Step,Cooling water inlet temperature of separator,132,0.7466874512860484,0.59875,0.59875,0.9917184265010351,0.025,0.40125
IDV 7,Step,C header pressure loss (stream 4),309,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",84,0.9943995021779715,0.99875,0.99875,0.990086741016109,0.05,0.00125
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",60,0.9893148962916405,0.98375,0.98375,0.9949431099873578,0.025,0.01625
IDV 6,Step,A feed loss (stream 1),282,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 8,Random,A/B/C composition of stream 4,147,0.987452948557089,0.98375,0.98375,0.9911838790931989,0.04375,0.01625
IDV 10,Random,C feed (stream 4) temperature,285,0.7945823927765238,0.66,0.66,0.998109640831758,0.00625,0.34
IDV 11,Random,Cooling water inlet temperature of reactor,63,0.8730822873082288,0.7825,0.7825,0.9873817034700315,0.05,0.2175
IDV 12,Random,Cooling water inlet temperature of separator,375,0.9924812030075189,0.99,0.99,0.9949748743718593,0.025,0.01
IDV 13,Drift,Reaction kinetics,114,0.9731457800511509,0.95125,0.95125,0.9960732984293194,0.01875,0.04875
IDV 14,Stiction,Cooling water outlet valve of reactor,27,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,81,0.7792012057272042,0.64625,0.64625,0.9810246679316889,0.0625,0.35375
IDV 17,Random,(unknown); deviations of heat transfer within reactor,51,0.9797724399494311,0.96875,0.96875,0.9910485933503836,0.04375,0.03125
IDV 18,Random,(unknown); deviations of heat transfer within condenser,66,0.9517601043024772,0.9125,0.9125,0.9945504087193461,0.025,0.0875
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",84,0.7033144704931286,0.54375,0.54375,0.9954233409610984,0.0125,0.45625
IDV 20,Random,(unknown),30,0.8144863266814486,0.68875,0.68875,0.9963833634719711,0.0125,0.31125
IDV 21,Random,(unknown),57,0.607725321888412,0.4425,0.4425,0.9698630136986301,0.06875,0.5575
