Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.11846689895470384,0.06375,0.06375,0.8360655737704918,0.0625,0.93625
IDV 9,Random,D feed (stream 2) temperature,99,0.12311265969802555,0.06625,0.06625,0.8688524590163934,0.05,0.93375
IDV 15,Stiction,Cooling water outlet valve of separator,51,0.14055299539170507,0.07625,0.07625,0.8970588235294118,0.04375,0.92375
IDV 4,Step,Cooling water inlet temperature of reactor,108,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 5,Step,Cooling water inlet temperature of separator,108,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",30,0.9931464174454828,0.99625,0.99625,0.9900621118012423,0.05,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",9,0.9881026925485286,0.98625,0.98625,0.9899623588456713,0.05,0.01375
IDV 6,Step,A feed loss (stream 1),0,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 8,Random,A/B/C composition of stream 4,57,0.985525487728131,0.97875,0.97875,0.9923954372623575,0.0375,0.02125
IDV 10,Random,C feed (stream 4) temperature,33,0.9264705882352942,0.86625,0.86625,0.9956896551724138,0.01875,0.13375
IDV 11,Random,Cooling water inlet temperature of reactor,138,0.8161764705882353,0.69375,0.69375,0.9910714285714286,0.03125,0.30625
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9925187032418954,0.995,0.995,0.9900497512437811,0.05,0.005
IDV 13,Drift,Reaction kinetics,24,0.9744572158365262,0.95375,0.95375,0.9960835509138382,0.01875,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,0,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.9367253750815394,0.8975,0.8975,0.9795361527967258,0.09375,0.1025
IDV 17,Random,(unknown); deviations of heat transfer within reactor,192,0.9566343042071197,0.92375,0.92375,0.9919463087248322,0.0375,0.07625
IDV 18,Random,(unknown); deviations of heat transfer within condenser,117,0.9434954007884363,0.8975,0.8975,0.9944598337950139,0.025,0.1025
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",138,0.9349269588313412,0.88,0.88,0.9971671388101983,0.0125,0.12
IDV 20,Random,(unknown),9,0.8452123830093593,0.73375,0.73375,0.9966044142614601,0.0125,0.26625
IDV 21,Random,(unknown),42,0.6044905008635579,0.4375,0.4375,0.9776536312849162,0.05,0.5625
