Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.12107101280558788,0.065,0.065,0.8813559322033898,0.04375,0.935
IDV 9,Random,D feed (stream 2) temperature,45,0.13745704467353953,0.075,0.075,0.821917808219178,0.08125,0.925
IDV 15,Stiction,Cooling water outlet valve of separator,123,0.14678899082568808,0.08,0.08,0.8888888888888888,0.05,0.92
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.44551591128254586,0.28875,0.28875,0.9746835443037974,0.0375,0.71125
IDV 7,Step,C header pressure loss (stream 4),36,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",27,0.9931719428926133,1.0,1.0,0.9864364981504316,0.06875,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",30,0.9811320754716981,0.975,0.975,0.9873417721518988,0.0625,0.025
IDV 6,Step,A feed loss (stream 1),72,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 8,Random,A/B/C composition of stream 4,102,0.9546632124352331,0.92125,0.92125,0.9905913978494624,0.04375,0.07875
IDV 10,Random,C feed (stream 4) temperature,30,0.603448275862069,0.4375,0.4375,0.9722222222222222,0.0625,0.5625
IDV 11,Random,Cooling water inlet temperature of reactor,54,0.903182125930941,0.83375,0.83375,0.9852289512555391,0.0625,0.16625
IDV 12,Random,Cooling water inlet temperature of separator,12,0.961960025789813,0.9325,0.9325,0.9933422103861518,0.03125,0.0675
IDV 13,Drift,Reaction kinetics,48,0.9713922441195167,0.955,0.955,0.9883570504527813,0.05625,0.045
IDV 14,Stiction,Cooling water outlet valve of reactor,39,0.9937888198757764,1.0,1.0,0.9876543209876543,0.0625,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.5741878841088675,0.40875,0.40875,0.9646017699115044,0.075,0.59125
IDV 17,Random,Heat transfer deviation in reactor,3,0.977890082122552,0.9675,0.9675,0.9885057471264368,0.05625,0.0325
IDV 18,Random,Heat transfer deviation in condenser,51,0.9460688758934374,0.91,0.91,0.9851150202976996,0.06875,0.09
IDV 19,Stiction,Recycle valve underflow (separator/stripper),63,0.4327485380116959,0.2775,0.2775,0.9823008849557522,0.025,0.7225
IDV 20,Random,(unknown),66,0.7515432098765432,0.60875,0.60875,0.9818548387096774,0.05625,0.39125
IDV 21,Random,(unknown),51,0.6791530944625407,0.52125,0.52125,0.9742990654205608,0.06875,0.47875
