Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,150,0.1016548463356974,0.05375,0.05375,0.9347826086956522,0.01875,0.94625
IDV 9,Random,D feed (stream 2) temperature,18,0.12399540757749714,0.0675,0.0675,0.7605633802816901,0.10625,0.9325
IDV 15,Stiction,Cooling water outlet valve of separator,219,0.1584385763490241,0.08625,0.08625,0.971830985915493,0.0125,0.91375
IDV 4,Step,Cooling water inlet temperature of reactor,222,0.9949874686716792,0.9925,0.9925,0.9974874371859297,0.0125,0.0075
IDV 5,Step,Cooling water inlet temperature of separator,222,0.9835234474017744,0.97,0.97,0.9974293059125964,0.0125,0.03
IDV 7,Step,C header pressure loss (stream 4),381,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",240,0.9962546816479401,0.9975,0.9975,0.9950124688279302,0.025,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",60,0.9924528301886792,0.98625,0.98625,0.9987341772151899,0.00625,0.01375
IDV 6,Step,A feed loss (stream 1),39,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 8,Random,A/B/C composition of stream 4,234,0.9880277252678008,0.98,0.98,0.9961880559085133,0.01875,0.02
IDV 10,Random,C feed (stream 4) temperature,378,0.8630234208658624,0.76,0.76,0.9983579638752053,0.00625,0.24
IDV 11,Random,Cooling water inlet temperature of reactor,345,0.8410404624277457,0.7275,0.7275,0.9965753424657534,0.0125,0.2725
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9912390488110137,0.99,0.99,0.9924812030075187,0.0375,0.01
IDV 13,Drift,Reaction kinetics,48,0.9757653061224489,0.95625,0.95625,0.99609375,0.01875,0.04375
IDV 14,Stiction,Cooling water outlet valve of reactor,363,0.9981261711430357,0.99875,0.99875,0.9975031210986267,0.0125,0.00125
IDV 16,Random,(unknown); deviations of heat transfer within stripper,54,0.8521373510861949,0.76,0.76,0.9696969696969697,0.11875,0.24
IDV 17,Random,(unknown); deviations of heat transfer within reactor,183,0.9797211660329531,0.96625,0.96625,0.993573264781491,0.03125,0.03375
IDV 18,Random,(unknown); deviations of heat transfer within condenser,72,0.9496402877697843,0.9075,0.9075,0.9958847736625515,0.01875,0.0925
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",216,0.8351488743645606,0.71875,0.71875,0.9965337954939342,0.0125,0.28125
IDV 20,Random,(unknown),279,0.8237885462555066,0.70125,0.70125,0.998220640569395,0.00625,0.29875
IDV 21,Random,(unknown),54,0.6433333333333333,0.4825,0.4825,0.965,0.0875,0.5175
