Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.09905660377358491,0.0525,0.0525,0.875,0.0375,0.9475
IDV 9,Random,D feed (stream 2) temperature,132,0.08767772511848342,0.04625,0.04625,0.8409090909090909,0.04375,0.95375
IDV 15,Stiction,Cooling water outlet valve of separator,294,0.1793416572077185,0.09875,0.09875,0.9753086419753086,0.0125,0.90125
IDV 4,Step,Cooling water inlet temperature of reactor,6,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,6,0.7083333333333334,0.5525,0.5525,0.9866071428571429,0.0375,0.4475
IDV 7,Step,C header pressure loss (stream 4),15,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",63,0.995638629283489,0.99875,0.99875,0.9925465838509316,0.0375,0.00125
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",90,0.9893416927899685,0.98625,0.98625,0.9924528301886792,0.0375,0.01375
IDV 6,Step,A feed loss (stream 1),0,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 8,Random,A/B/C composition of stream 4,243,0.992462311557789,0.9875,0.9875,0.9974747474747475,0.0125,0.0125
IDV 10,Random,C feed (stream 4) temperature,276,0.691116544417278,0.53,0.53,0.9929742388758782,0.01875,0.47
IDV 11,Random,Cooling water inlet temperature of reactor,282,0.9118046132971506,0.84,0.84,0.9970326409495549,0.0125,0.16
IDV 12,Random,Cooling water inlet temperature of separator,156,0.9912390488110137,0.99,0.99,0.9924812030075187,0.0375,0.01
IDV 13,Drift,Reaction kinetics,3,0.9679075738125803,0.9425,0.9425,0.9947229551451188,0.025,0.0575
IDV 14,Stiction,Cooling water outlet valve of reactor,153,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,189,0.5661375661375662,0.40125,0.40125,0.9610778443113772,0.08125,0.59875
IDV 17,Random,(unknown); deviations of heat transfer within reactor,117,0.9720101781170483,0.955,0.955,0.9896373056994818,0.05,0.045
IDV 18,Random,(unknown); deviations of heat transfer within condenser,450,0.9488188976377953,0.90375,0.90375,0.9986187845303868,0.00625,0.09625
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",207,0.5009345794392523,0.335,0.335,0.9925925925925926,0.0125,0.665
IDV 20,Random,(unknown),18,0.7278481012658227,0.575,0.575,0.9913793103448276,0.025,0.425
IDV 21,Random,(unknown),42,0.622107969151671,0.45375,0.45375,0.989100817438692,0.025,0.54625
