Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,9,0.08274231678486998,0.04375,0.04375,0.7608695652173914,0.06875,0.95625
IDV 9,Random,D feed (stream 2) temperature,0,0.06474820143884892,0.03375,0.03375,0.7941176470588235,0.04375,0.96625
IDV 15,Stiction,Cooling water outlet valve of separator,9,0.12050984936268831,0.065,0.065,0.8253968253968254,0.06875,0.935
IDV 4,Step,Cooling water inlet temperature of reactor,222,0.9962593516209476,0.99875,0.99875,0.9937810945273632,0.03125,0.00125
IDV 5,Step,Cooling water inlet temperature of separator,222,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",9,0.9937655860349127,0.99625,0.99625,0.9912935323383084,0.04375,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",3,0.9874843554443055,0.98625,0.98625,0.9887218045112782,0.05625,0.01375
IDV 6,Step,A feed loss (stream 1),6,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 8,Random,A/B/C composition of stream 4,9,0.986784140969163,0.98,0.98,0.9936628643852978,0.03125,0.02
IDV 10,Random,C feed (stream 4) temperature,3,0.9232821881254168,0.865,0.865,0.9899856938483548,0.04375,0.135
IDV 11,Random,Cooling water inlet temperature of reactor,0,0.8569405099150141,0.75625,0.75625,0.988562091503268,0.04375,0.24375
IDV 12,Random,Cooling water inlet temperature of separator,3,0.9950124688279303,0.9975,0.9975,0.9925373134328358,0.0375,0.0025
IDV 13,Drift,Reaction kinetics,21,0.9680306905370846,0.94625,0.94625,0.9908376963350786,0.04375,0.05375
IDV 14,Stiction,Cooling water outlet valve of reactor,0,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.9304461942257218,0.88625,0.88625,0.9792817679558011,0.09375,0.11375
IDV 17,Random,(unknown); deviations of heat transfer within reactor,156,0.975111678366305,0.955,0.955,0.9960886571056062,0.01875,0.045
IDV 18,Random,(unknown); deviations of heat transfer within condenser,3,0.943864229765013,0.90375,0.90375,0.9877049180327869,0.05625,0.09625
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",3,0.8720445062586925,0.78375,0.78375,0.9827586206896551,0.06875,0.21625
IDV 20,Random,(unknown),0,0.8454935622317595,0.73875,0.73875,0.9882943143812709,0.04375,0.26125
IDV 21,Random,(unknown),3,0.6633744855967079,0.50375,0.50375,0.9710843373493976,0.075,0.49625
