Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.0971563981042654,0.05125,0.05125,0.9318181818181818,0.01875,0.94875
IDV 9,Random,D feed (stream 2) temperature,45,0.08323424494649227,0.04375,0.04375,0.8536585365853658,0.0375,0.95625
IDV 15,Stiction,Cooling water outlet valve of separator,81,0.1957255343082115,0.10875,0.10875,0.9775280898876404,0.0125,0.89125
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9855072463768116,0.9775,0.9775,0.9936467598475223,0.03125,0.0225
IDV 5,Step,Cooling water inlet temperature of separator,12,0.7322834645669293,0.58125,0.58125,0.9893617021276596,0.03125,0.41875
IDV 7,Step,C header pressure loss (stream 4),84,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",216,0.9975,0.9975,0.9975,0.9975,0.0125,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",60,0.9893014474512272,0.9825,0.9825,0.9961977186311787,0.01875,0.0175
IDV 6,Step,A feed loss (stream 1),60,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 8,Random,A/B/C composition of stream 4,66,0.9874055415617129,0.98,0.98,0.9949238578680203,0.025,0.02
IDV 10,Random,C feed (stream 4) temperature,390,0.8359941944847605,0.72,0.72,0.9965397923875432,0.0125,0.28
IDV 11,Random,Cooling water inlet temperature of reactor,126,0.8729824561403507,0.7775,0.7775,0.9952,0.01875,0.2225
IDV 12,Random,Cooling water inlet temperature of separator,186,0.99125,0.99125,0.99125,0.99125,0.04375,0.00875
IDV 13,Drift,Reaction kinetics,258,0.9757033248081841,0.95375,0.95375,0.9986910994764397,0.00625,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,273,0.9962593516209476,0.99875,0.99875,0.9937810945273632,0.03125,0.00125
IDV 16,Random,(unknown); deviations of heat transfer within stripper,81,0.8225923244026068,0.71,0.71,0.9776247848537005,0.08125,0.29
IDV 17,Random,(unknown); deviations of heat transfer within reactor,21,0.9842470069313168,0.97625,0.97625,0.9923761118170267,0.0375,0.02375
IDV 18,Random,(unknown); deviations of heat transfer within condenser,336,0.9488859764089123,0.905,0.905,0.9972451790633609,0.0125,0.095
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",264,0.7384131971720347,0.5875,0.5875,0.9936575052854123,0.01875,0.4125
IDV 20,Random,(unknown),30,0.7924812030075187,0.65875,0.65875,0.9943396226415094,0.01875,0.34125
IDV 21,Random,(unknown),48,0.5655664585191793,0.39625,0.39625,0.9875389408099688,0.025,0.60375
