Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,132,0.09905660377358491,0.0525,0.0525,0.875,0.0375,0.9475
IDV 9,Random,D feed (stream 2) temperature,219,0.12093023255813955,0.065,0.065,0.8666666666666667,0.05,0.935
IDV 15,Stiction,Cooling water outlet valve of separator,42,0.13118527042577674,0.07125,0.07125,0.8260869565217391,0.075,0.92875
IDV 4,Step,Cooling water inlet temperature of reactor,15,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,15,0.7392325763508222,0.59,0.59,0.989517819706499,0.03125,0.41
IDV 7,Step,C header pressure loss (stream 4),51,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",102,0.995638629283489,0.99875,0.99875,0.9925465838509316,0.0375,0.00125
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",33,0.9912390488110137,0.99,0.99,0.9924812030075187,0.0375,0.01
IDV 6,Step,A feed loss (stream 1),162,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 8,Random,A/B/C composition of stream 4,45,0.9862155388471178,0.98375,0.98375,0.9886934673366834,0.05625,0.01625
IDV 10,Random,C feed (stream 4) temperature,51,0.7355242566510171,0.5875,0.5875,0.9832635983263598,0.05,0.4125
IDV 11,Random,Cooling water inlet temperature of reactor,138,0.8808864265927977,0.795,0.795,0.9875776397515528,0.05,0.205
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9912280701754386,0.98875,0.98875,0.9937185929648241,0.03125,0.01125
IDV 13,Drift,Reaction kinetics,54,0.9713922441195167,0.955,0.955,0.9883570504527813,0.05625,0.045
IDV 14,Stiction,Cooling water outlet valve of reactor,27,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,54,0.7106518282988871,0.55875,0.55875,0.9759825327510917,0.06875,0.44125
IDV 17,Random,(unknown); deviations of heat transfer within reactor,24,0.980466288594833,0.9725,0.9725,0.98856416772554,0.05625,0.0275
IDV 18,Random,(unknown); deviations of heat transfer within condenser,438,0.9508840864440078,0.9075,0.9075,0.9986244841815681,0.00625,0.0925
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",171,0.6034782608695652,0.43375,0.43375,0.9914285714285714,0.01875,0.56625
IDV 20,Random,(unknown),135,0.7854984894259819,0.65,0.65,0.9923664122137404,0.025,0.35
IDV 21,Random,(unknown),45,0.5940766550522648,0.42625,0.42625,0.9798850574712644,0.04375,0.57375
