Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.06490384615384616,0.03375,0.03375,0.84375,0.03125,0.96625
IDV 9,Random,D feed (stream 2) temperature,30,0.05042016806722689,0.02625,0.02625,0.6363636363636364,0.075,0.97375
IDV 15,Stiction,Cooling water outlet valve of separator,711,0.1672394043528064,0.09125,0.09125,1.0,0.0,0.90875
IDV 4,Step,Cooling water inlet temperature of reactor,207,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 5,Step,Cooling water inlet temperature of separator,207,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 7,Step,C header pressure loss (stream 4),435,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",171,0.9975,0.9975,0.9975,0.9975,0.0125,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",246,0.9905719673161534,0.985,0.985,0.9962073324905183,0.01875,0.015
IDV 6,Step,A feed loss (stream 1),162,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 8,Random,A/B/C composition of stream 4,510,0.991172761664565,0.9825,0.9825,1.0,0.0,0.0175
IDV 10,Random,C feed (stream 4) temperature,378,0.9191374663072777,0.8525,0.8525,0.9970760233918129,0.0125,0.1475
IDV 11,Random,Cooling water inlet temperature of reactor,495,0.888888888888889,0.8,0.8,1.0,0.0,0.2
IDV 12,Random,Cooling water inlet temperature of separator,81,0.9968769519050594,0.9975,0.9975,0.9962546816479401,0.01875,0.0025
IDV 13,Drift,Reaction kinetics,612,0.9717223650385605,0.945,0.945,1.0,0.0,0.055
IDV 14,Stiction,Cooling water outlet valve of reactor,480,1.0,1.0,1.0,1.0,0.0,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,180,0.931758530183727,0.8875,0.8875,0.9806629834254144,0.0875,0.1125
IDV 17,Random,(unknown); deviations of heat transfer within reactor,192,0.9809160305343511,0.96375,0.96375,0.9987046632124352,0.00625,0.03625
IDV 18,Random,(unknown); deviations of heat transfer within condenser,552,0.9480604865220249,0.90125,0.90125,1.0,0.0,0.09875
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",483,0.9152542372881356,0.84375,0.84375,1.0,0.0,0.15625
IDV 20,Random,(unknown),18,0.8385228095582911,0.72375,0.72375,0.9965576592082617,0.0125,0.27625
IDV 21,Random,(unknown),120,0.6010452961672474,0.43125,0.43125,0.9913793103448276,0.01875,0.56875
