Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.1294797687861272,0.07,0.07,0.8615384615384616,0.05625,0.93
IDV 9,Random,D feed (stream 2) temperature,30,0.12183908045977011,0.06625,0.06625,0.7571428571428571,0.10625,0.93375
IDV 15,Stiction,Cooling water outlet valve of separator,294,0.2017937219730942,0.1125,0.1125,0.9782608695652174,0.0125,0.8875
IDV 4,Step,Cooling water inlet temperature of reactor,15,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,15,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 7,Step,C header pressure loss (stream 4),54,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",63,0.994392523364486,0.9975,0.9975,0.991304347826087,0.04375,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",246,0.9874686716791979,0.985,0.985,0.9899497487437185,0.05,0.015
IDV 6,Step,A feed loss (stream 1),36,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 8,Random,A/B/C composition of stream 4,237,0.9886792452830189,0.9825,0.9825,0.9949367088607595,0.025,0.0175
IDV 10,Random,C feed (stream 4) temperature,276,0.9266666666666667,0.86875,0.86875,0.9928571428571429,0.03125,0.13125
IDV 11,Random,Cooling water inlet temperature of reactor,63,0.9199731002017484,0.855,0.855,0.9956331877729258,0.01875,0.145
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9919204474829086,0.9975,0.9975,0.9864029666254636,0.06875,0.0025
IDV 13,Drift,Reaction kinetics,132,0.9731800766283525,0.9525,0.9525,0.9947780678851175,0.025,0.0475
IDV 14,Stiction,Cooling water outlet valve of reactor,150,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,180,0.9406451612903226,0.91125,0.91125,0.972,0.13125,0.08875
IDV 17,Random,(unknown); deviations of heat transfer within reactor,192,0.980367321089297,0.9675,0.9675,0.993581514762516,0.03125,0.0325
IDV 18,Random,(unknown); deviations of heat transfer within condenser,66,0.9517601043024772,0.9125,0.9125,0.9945504087193461,0.025,0.0875
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",114,0.9413315754779169,0.8925,0.8925,0.99581589958159,0.01875,0.1075
IDV 20,Random,(unknown),18,0.861995753715499,0.76125,0.76125,0.9934747145187602,0.025,0.23875
IDV 21,Random,(unknown),42,0.6287170773152081,0.4625,0.4625,0.9814323607427056,0.04375,0.5375
