Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,69,0.10316529894490034,0.055,0.055,0.8301886792452831,0.05625,0.945
IDV 9,Random,D feed (stream 2) temperature,219,0.10760233918128655,0.0575,0.0575,0.8363636363636363,0.05625,0.9425
IDV 15,Stiction,Cooling water outlet valve of separator,297,0.10613207547169812,0.05625,0.05625,0.9375,0.01875,0.94375
IDV 4,Step,Cooling water inlet temperature of reactor,222,0.9905601006922593,0.98375,0.98375,0.9974651457541192,0.0125,0.01625
IDV 5,Step,Cooling water inlet temperature of separator,222,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 7,Step,C header pressure loss (stream 4),114,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",84,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",24,0.9899497487437187,0.985,0.985,0.9949494949494949,0.025,0.015
IDV 6,Step,A feed loss (stream 1),423,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 8,Random,A/B/C composition of stream 4,138,0.9874213836477987,0.98125,0.98125,0.9936708860759493,0.03125,0.01875
IDV 10,Random,C feed (stream 4) temperature,522,0.8732394366197184,0.775,0.775,1.0,0.0,0.225
IDV 11,Random,Cooling water inlet temperature of reactor,63,0.8386167146974064,0.7275,0.7275,0.9897959183673469,0.0375,0.2725
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9937343358395989,0.99125,0.99125,0.9962311557788944,0.01875,0.00875
IDV 13,Drift,Reaction kinetics,258,0.9776643267389916,0.9575,0.9575,0.9986962190352021,0.00625,0.0425
IDV 14,Stiction,Cooling water outlet valve of reactor,351,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,249,0.8539007092198581,0.7525,0.7525,0.9868852459016394,0.05,0.2475
IDV 17,Random,(unknown); deviations of heat transfer within reactor,249,0.9816339455351488,0.96875,0.96875,0.9948652118100129,0.025,0.03125
IDV 18,Random,(unknown); deviations of heat transfer within condenser,228,0.9490196078431372,0.9075,0.9075,0.9945205479452055,0.025,0.0925
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",84,0.8436154949784791,0.735,0.735,0.98989898989899,0.0375,0.265
IDV 20,Random,(unknown),30,0.8243045387994145,0.70375,0.70375,0.9946996466431095,0.01875,0.29625
IDV 21,Random,(unknown),60,0.6174957118353345,0.45,0.45,0.9836065573770492,0.0375,0.55
