Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,102,0.13425925925925927,0.0725,0.0725,0.90625,0.0375,0.9275
IDV 9,Random,D feed (stream 2) temperature,45,0.11819235225955968,0.06375,0.06375,0.8095238095238095,0.075,0.93625
IDV 15,Stiction,Cooling water outlet valve of separator,42,0.16685456595264936,0.0925,0.0925,0.8505747126436781,0.08125,0.9075
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.6281833616298811,0.4625,0.4625,0.9788359788359788,0.05,0.5375
IDV 7,Step,C header pressure loss (stream 4),63,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",63,0.9931719428926133,1.0,1.0,0.9864364981504316,0.06875,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",60,0.9893416927899685,0.98625,0.98625,0.9924528301886792,0.0375,0.01375
IDV 6,Step,A feed loss (stream 1),153,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 8,Random,A/B/C composition of stream 4,132,0.9886649874055415,0.98125,0.98125,0.9961928934010152,0.01875,0.01875
IDV 10,Random,C feed (stream 4) temperature,21,0.7089013632718525,0.5525,0.5525,0.9888143176733781,0.03125,0.4475
IDV 11,Random,Cooling water inlet temperature of reactor,54,0.9168900804289545,0.855,0.855,0.9884393063583815,0.05,0.145
IDV 12,Random,Cooling water inlet temperature of separator,186,0.9918800749531543,0.9925,0.9925,0.9912609238451935,0.04375,0.0075
IDV 13,Drift,Reaction kinetics,114,0.9751434034416826,0.95625,0.95625,0.9947984395318595,0.025,0.04375
IDV 14,Stiction,Cooling water outlet valve of reactor,18,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,126,0.6784850926672038,0.52625,0.52625,0.9546485260770975,0.125,0.47375
IDV 17,Random,(unknown); deviations of heat transfer within reactor,48,0.9817495280050346,0.975,0.975,0.9885931558935361,0.05625,0.025
IDV 18,Random,(unknown); deviations of heat transfer within condenser,66,0.9464751958224543,0.90625,0.90625,0.9904371584699454,0.04375,0.09375
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",48,0.6291560102301791,0.46125,0.46125,0.9892761394101877,0.025,0.53875
IDV 20,Random,(unknown),105,0.7790432801822323,0.64125,0.64125,0.9922630560928434,0.025,0.35875
IDV 21,Random,(unknown),105,0.63919259882254,0.475,0.475,0.9768637532133676,0.05625,0.525
