Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.12339930151338765,0.06625,0.06625,0.8983050847457628,0.0375,0.93375
IDV 9,Random,D feed (stream 2) temperature,45,0.13516609392898052,0.07375,0.07375,0.8082191780821918,0.0875,0.92625
IDV 15,Stiction,Cooling water outlet valve of separator,123,0.16761041902604756,0.0925,0.0925,0.891566265060241,0.05625,0.9075
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.45254074784276127,0.295,0.295,0.9711934156378601,0.04375,0.705
IDV 7,Step,C header pressure loss (stream 4),36,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",24,0.9919404835709857,1.0,1.0,0.984009840098401,0.08125,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",30,0.9836683417085428,0.97875,0.97875,0.9886363636363636,0.05625,0.02125
IDV 6,Step,A feed loss (stream 1),72,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 8,Random,A/B/C composition of stream 4,102,0.9505851755526659,0.91375,0.91375,0.9905149051490515,0.04375,0.08625
IDV 10,Random,C feed (stream 4) temperature,30,0.5904761904761905,0.42625,0.42625,0.9605633802816902,0.0875,0.57375
IDV 11,Random,Cooling water inlet temperature of reactor,69,0.9088453747467927,0.84125,0.84125,0.9882525697503671,0.05,0.15875
IDV 12,Random,Cooling water inlet temperature of separator,12,0.9626288659793815,0.93375,0.93375,0.9933510638297872,0.03125,0.06625
IDV 13,Drift,Reaction kinetics,48,0.9707379134860051,0.95375,0.95375,0.9883419689119171,0.05625,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,39,0.9944064636420137,1.0,1.0,0.9888751545117429,0.05625,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.575197889182058,0.40875,0.40875,0.9703264094955489,0.0625,0.59125
IDV 17,Random,Heat transfer deviation in reactor,3,0.9760101010101009,0.96625,0.96625,0.985969387755102,0.06875,0.03375
IDV 18,Random,Heat transfer deviation in condenser,51,0.9467532467532468,0.91125,0.91125,0.9851351351351352,0.06875,0.08875
IDV 19,Stiction,Recycle valve underflow (separator/stripper),63,0.4323271665043817,0.2775,0.2775,0.9779735682819384,0.03125,0.7225
IDV 20,Random,(unknown),66,0.7394695787831513,0.5925,0.5925,0.983402489626556,0.05,0.4075
IDV 21,Random,(unknown),51,0.6955823293172692,0.54125,0.54125,0.9730337078651685,0.075,0.45875
