Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,9,0.11188811188811189,0.06,0.06,0.8275862068965517,0.0625,0.94
IDV 9,Random,D feed (stream 2) temperature,0,0.07151370679380215,0.0375,0.0375,0.7692307692307693,0.05625,0.9625
IDV 15,Stiction,Cooling water outlet valve of separator,9,0.1073512252042007,0.0575,0.0575,0.8070175438596491,0.06875,0.9425
IDV 4,Step,Cooling water inlet temperature of reactor,162,0.9962593516209476,0.99875,0.99875,0.9937810945273632,0.03125,0.00125
IDV 5,Step,Cooling water inlet temperature of separator,162,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 7,Step,C header pressure loss (stream 4),75,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",9,0.9937655860349127,0.99625,0.99625,0.9912935323383084,0.04375,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",3,0.9868667917448405,0.98625,0.98625,0.9874843554443054,0.0625,0.01375
IDV 6,Step,A feed loss (stream 1),6,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 8,Random,A/B/C composition of stream 4,9,0.986146095717884,0.97875,0.97875,0.9936548223350253,0.03125,0.02125
IDV 10,Random,C feed (stream 4) temperature,3,0.9190635451505017,0.85875,0.85875,0.9884892086330935,0.05,0.14125
IDV 11,Random,Cooling water inlet temperature of reactor,0,0.858151023288638,0.76,0.76,0.9854132901134521,0.05625,0.24
IDV 12,Random,Cooling water inlet temperature of separator,3,0.9925465838509316,0.99875,0.99875,0.9864197530864197,0.06875,0.00125
IDV 13,Drift,Reaction kinetics,21,0.9705882352941176,0.94875,0.94875,0.993455497382199,0.03125,0.05125
IDV 14,Stiction,Cooling water outlet valve of reactor,0,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.9305373525557012,0.8875,0.8875,0.977961432506887,0.1,0.1125
IDV 17,Random,(unknown); deviations of heat transfer within reactor,162,0.9744897959183673,0.955,0.955,0.9947916666666666,0.025,0.045
IDV 18,Random,(unknown); deviations of heat transfer within condenser,3,0.9437908496732027,0.9025,0.9025,0.989041095890411,0.05,0.0975
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",3,0.8736111111111111,0.78625,0.78625,0.9828125,0.06875,0.21375
IDV 20,Random,(unknown),0,0.8545067423704755,0.7525,0.7525,0.9885057471264368,0.04375,0.2475
IDV 21,Random,(unknown),42,0.6710418375717802,0.51125,0.51125,0.9761336515513126,0.0625,0.48875
