Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.11228070175438597,0.06,0.06,0.8727272727272727,0.04375,0.94
IDV 9,Random,D feed (stream 2) temperature,66,0.11162790697674417,0.06,0.06,0.8,0.075,0.94
IDV 15,Stiction,Cooling water outlet valve of separator,123,0.1512027491408935,0.0825,0.0825,0.9041095890410958,0.04375,0.9175
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.43300970873786404,0.27875,0.27875,0.9695652173913043,0.04375,0.72125
IDV 7,Step,C header pressure loss (stream 4),27,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",24,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",60,0.9784537389100126,0.965,0.965,0.9922879177377892,0.0375,0.035
IDV 6,Step,A feed loss (stream 1),72,0.9944064636420137,1.0,1.0,0.9888751545117429,0.05625,0.0
IDV 8,Random,A/B/C composition of stream 4,102,0.9393139841688654,0.89,0.89,0.994413407821229,0.025,0.11
IDV 10,Random,C feed (stream 4) temperature,30,0.5436543654365437,0.3775,0.3775,0.9710610932475884,0.05625,0.6225
IDV 11,Random,Cooling water inlet temperature of reactor,69,0.9158249158249159,0.85,0.85,0.9927007299270073,0.03125,0.15
IDV 12,Random,Cooling water inlet temperature of separator,12,0.9620090148100451,0.93375,0.93375,0.9920318725099602,0.0375,0.06625
IDV 13,Drift,Reaction kinetics,42,0.9719745222929936,0.95375,0.95375,0.990909090909091,0.04375,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,45,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.5452914798206278,0.38,0.38,0.9650793650793651,0.06875,0.62
IDV 17,Random,Heat transfer deviation in reactor,21,0.9753008233058897,0.9625,0.9625,0.9884467265725289,0.05625,0.0375
IDV 18,Random,Heat transfer deviation in condenser,51,0.9455958549222798,0.9125,0.9125,0.9811827956989247,0.0875,0.0875
IDV 19,Stiction,Recycle valve underflow (separator/stripper),114,0.43689320388349523,0.28125,0.28125,0.9782608695652174,0.03125,0.71875
IDV 20,Random,(unknown),135,0.7217806041335453,0.5675,0.5675,0.9912663755458515,0.025,0.4325
IDV 21,Random,(unknown),45,0.6951612903225807,0.53875,0.53875,0.9795454545454545,0.05625,0.46125
