Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,9,0.07664670658682635,0.04,0.04,0.9142857142857143,0.01875,0.96
IDV 9,Random,D feed (stream 2) temperature,0,0.059880239520958084,0.03125,0.03125,0.7142857142857143,0.0625,0.96875
IDV 15,Stiction,Cooling water outlet valve of separator,6,0.11461988304093566,0.06125,0.06125,0.8909090909090909,0.0375,0.93875
IDV 4,Step,Cooling water inlet temperature of reactor,204,0.9854706253948199,0.975,0.975,0.9961685823754789,0.01875,0.025
IDV 5,Step,Cooling water inlet temperature of separator,204,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 7,Step,C header pressure loss (stream 4),192,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",198,0.9968691296180339,0.995,0.995,0.998745294855709,0.00625,0.005
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",3,0.9893283113622098,0.985,0.985,0.9936948297604036,0.03125,0.015
IDV 6,Step,A feed loss (stream 1),6,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 8,Random,A/B/C composition of stream 4,9,0.988042794210195,0.98125,0.98125,0.9949302915082383,0.025,0.01875
IDV 10,Random,C feed (stream 4) temperature,3,0.8561253561253562,0.75125,0.75125,0.9950331125827815,0.01875,0.24875
IDV 11,Random,Cooling water inlet temperature of reactor,0,0.8559261887863735,0.75375,0.75375,0.9901477832512315,0.0375,0.24625
IDV 12,Random,Cooling water inlet temperature of separator,3,0.991869918699187,0.99125,0.99125,0.9924906132665833,0.0375,0.00875
IDV 13,Drift,Reaction kinetics,21,0.9712092130518234,0.94875,0.94875,0.9947575360419397,0.025,0.05125
IDV 14,Stiction,Cooling water outlet valve of reactor,9,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.8253741981468281,0.72375,0.72375,0.9601990049751243,0.15,0.27625
IDV 17,Random,(unknown); deviations of heat transfer within reactor,192,0.9764181007010834,0.9575,0.9575,0.9960988296488946,0.01875,0.0425
IDV 18,Random,(unknown); deviations of heat transfer within condenser,3,0.9441891004596192,0.89875,0.89875,0.9944674965421854,0.025,0.10125
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",21,0.39800995024875624,0.25,0.25,0.975609756097561,0.03125,0.75
IDV 20,Random,(unknown),6,0.7290015847860539,0.575,0.575,0.9956709956709957,0.0125,0.425
IDV 21,Random,(unknown),3,0.6308610400682011,0.4625,0.4625,0.9919571045576407,0.01875,0.5375
