Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.09669811320754716,0.05125,0.05125,0.8541666666666666,0.04375,0.94875
IDV 9,Random,D feed (stream 2) temperature,30,0.09813084112149532,0.0525,0.0525,0.75,0.0875,0.9475
IDV 15,Stiction,Cooling water outlet valve of separator,33,0.18161180476730987,0.1,0.1,0.9876543209876543,0.00625,0.9
IDV 4,Step,Cooling water inlet temperature of reactor,207,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 5,Step,Cooling water inlet temperature of separator,207,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 7,Step,C header pressure loss (stream 4),381,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",24,0.9937733499377336,0.9975,0.9975,0.9900744416873449,0.05,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",90,0.9880877742946708,0.985,0.985,0.9911949685534591,0.04375,0.015
IDV 6,Step,A feed loss (stream 1),0,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 8,Random,A/B/C composition of stream 4,15,0.9855436832181018,0.98,0.98,0.9911504424778761,0.04375,0.02
IDV 10,Random,C feed (stream 4) temperature,378,0.9293333333333332,0.87125,0.87125,0.9957142857142857,0.01875,0.12875
IDV 11,Random,Cooling water inlet temperature of reactor,63,0.8975945017182131,0.81625,0.81625,0.9969465648854962,0.0125,0.18375
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9937733499377336,0.9975,0.9975,0.9900744416873449,0.05,0.0025
IDV 13,Drift,Reaction kinetics,3,0.9731113956466069,0.95,0.95,0.9973753280839895,0.0125,0.05
IDV 14,Stiction,Cooling water outlet valve of reactor,129,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,159,0.9370538611291369,0.9025,0.9025,0.9743589743589743,0.11875,0.0975
IDV 17,Random,(unknown); deviations of heat transfer within reactor,39,0.9725590299936184,0.9525,0.9525,0.9934810951760105,0.03125,0.0475
IDV 18,Random,(unknown); deviations of heat transfer within condenser,66,0.9536855838225701,0.91375,0.91375,0.9972714870395635,0.0125,0.08625
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",357,0.9215291750503019,0.85875,0.85875,0.9942112879884226,0.025,0.14125
IDV 20,Random,(unknown),18,0.8412698412698413,0.72875,0.72875,0.9948805460750854,0.01875,0.27125
IDV 21,Random,(unknown),111,0.6244653550042771,0.45625,0.45625,0.989159891598916,0.025,0.54375
