Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.10328638497652581,0.055,0.055,0.8461538461538461,0.05,0.945
IDV 9,Random,D feed (stream 2) temperature,30,0.0808561236623068,0.0425,0.0425,0.8292682926829268,0.04375,0.9575
IDV 15,Stiction,Cooling water outlet valve of separator,294,0.14153132250580044,0.07625,0.07625,0.9838709677419355,0.00625,0.92375
IDV 4,Step,Cooling water inlet temperature of reactor,6,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 5,Step,Cooling water inlet temperature of separator,6,0.5824561403508772,0.415,0.415,0.9764705882352941,0.05,0.585
IDV 7,Step,C header pressure loss (stream 4),15,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",156,0.9968769519050594,0.9975,0.9975,0.9962546816479401,0.01875,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",90,0.9887076537013803,0.985,0.985,0.9924433249370277,0.0375,0.015
IDV 6,Step,A feed loss (stream 1),0,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 8,Random,A/B/C composition of stream 4,243,0.9886506935687264,0.98,0.98,0.9974554707379135,0.0125,0.02
IDV 10,Random,C feed (stream 4) temperature,276,0.7040898155573376,0.54875,0.54875,0.9821029082774049,0.05,0.45125
IDV 11,Random,Cooling water inlet temperature of reactor,63,0.9010238907849829,0.825,0.825,0.9924812030075187,0.03125,0.175
IDV 12,Random,Cooling water inlet temperature of separator,78,0.98875,0.98875,0.98875,0.98875,0.05625,0.01125
IDV 13,Drift,Reaction kinetics,3,0.9698524695317512,0.945,0.945,0.9960474308300395,0.01875,0.055
IDV 14,Stiction,Cooling water outlet valve of reactor,129,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,180,0.5927835051546392,0.43125,0.43125,0.9478021978021978,0.11875,0.56875
IDV 17,Random,(unknown); deviations of heat transfer within reactor,117,0.9752066115702479,0.95875,0.95875,0.9922380336351876,0.0375,0.04125
IDV 18,Random,(unknown); deviations of heat transfer within condenser,279,0.9488859764089123,0.905,0.905,0.9972451790633609,0.0125,0.095
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",207,0.5078776645041706,0.3425,0.3425,0.982078853046595,0.03125,0.6575
IDV 20,Random,(unknown),18,0.7334384858044165,0.58125,0.58125,0.9935897435897436,0.01875,0.41875
IDV 21,Random,(unknown),153,0.6179001721170395,0.44875,0.44875,0.9917127071823204,0.01875,0.55125
