Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.12093023255813955,0.065,0.065,0.8666666666666667,0.05,0.935
IDV 9,Random,D feed (stream 2) temperature,312,0.09389671361502347,0.05,0.05,0.7692307692307693,0.075,0.95
IDV 15,Stiction,Cooling water outlet valve of separator,273,0.1708428246013667,0.09375,0.09375,0.9615384615384616,0.01875,0.90625
IDV 4,Step,Cooling water inlet temperature of reactor,6,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,6,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 7,Step,C header pressure loss (stream 4),54,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",66,0.9950124688279303,0.9975,0.9975,0.9925373134328358,0.0375,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",90,0.9887218045112782,0.98625,0.98625,0.9912060301507538,0.04375,0.01375
IDV 6,Step,A feed loss (stream 1),0,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 8,Random,A/B/C composition of stream 4,162,0.9886792452830189,0.9825,0.9825,0.9949367088607595,0.025,0.0175
IDV 10,Random,C feed (stream 4) temperature,276,0.9258517034068137,0.86625,0.86625,0.994261119081779,0.025,0.13375
IDV 11,Random,Cooling water inlet temperature of reactor,63,0.9034907597535934,0.825,0.825,0.9984871406959153,0.00625,0.175
IDV 12,Random,Cooling water inlet temperature of separator,63,0.9937733499377336,0.9975,0.9975,0.9900744416873449,0.05,0.0025
IDV 13,Drift,Reaction kinetics,45,0.9724888035828535,0.95,0.95,0.9960681520314548,0.01875,0.05
IDV 14,Stiction,Cooling water outlet valve of reactor,165,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,180,0.9298360655737704,0.88625,0.88625,0.9779310344827586,0.1,0.11375
IDV 17,Random,(unknown); deviations of heat transfer within reactor,192,0.9764481222151495,0.95875,0.95875,0.9948119325551232,0.025,0.04125
IDV 18,Random,(unknown); deviations of heat transfer within condenser,279,0.9536855838225701,0.91375,0.91375,0.9972714870395635,0.0125,0.08625
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",483,0.9297658862876255,0.86875,0.86875,1.0,0.0,0.13125
IDV 20,Random,(unknown),18,0.8585643212508883,0.755,0.755,0.9950576606260296,0.01875,0.245
IDV 21,Random,(unknown),42,0.6072664359861591,0.43875,0.43875,0.9859550561797753,0.03125,0.56125
