Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.1294797687861272,0.07,0.07,0.8615384615384616,0.05625,0.93
IDV 9,Random,D feed (stream 2) temperature,111,0.08342989571263035,0.045,0.045,0.5714285714285714,0.16875,0.955
IDV 15,Stiction,Cooling water outlet valve of separator,711,0.16303099885189434,0.08875,0.08875,1.0,0.0,0.91125
IDV 4,Step,Cooling water inlet temperature of reactor,201,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,201,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 7,Step,C header pressure loss (stream 4),54,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",165,0.9968808484092326,0.99875,0.99875,0.9950186799501868,0.025,0.00125
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",246,0.9880877742946708,0.985,0.985,0.9911949685534591,0.04375,0.015
IDV 6,Step,A feed loss (stream 1),162,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 8,Random,A/B/C composition of stream 4,150,0.9899244332493703,0.9825,0.9825,0.9974619289340102,0.0125,0.0175
IDV 10,Random,C feed (stream 4) temperature,276,0.9106901217861976,0.84125,0.84125,0.9926253687315634,0.03125,0.15875
IDV 11,Random,Cooling water inlet temperature of reactor,282,0.9197572488199596,0.8525,0.8525,0.9985358711566618,0.00625,0.1475
IDV 12,Random,Cooling water inlet temperature of separator,63,0.994392523364486,0.9975,0.9975,0.991304347826087,0.04375,0.0025
IDV 13,Drift,Reaction kinetics,471,0.9724182168056448,0.9475,0.9475,0.9986824769433466,0.00625,0.0525
IDV 14,Stiction,Cooling water outlet valve of reactor,129,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,198,0.9313276651406147,0.89,0.89,0.9766803840877915,0.10625,0.11
IDV 17,Random,(unknown); deviations of heat transfer within reactor,192,0.979746835443038,0.9675,0.9675,0.9923076923076923,0.0375,0.0325
IDV 18,Random,(unknown); deviations of heat transfer within condenser,279,0.9489528795811519,0.90625,0.90625,0.9958791208791209,0.01875,0.09375
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",483,0.92904953145917,0.8675,0.8675,1.0,0.0,0.1325
IDV 20,Random,(unknown),18,0.8503937007874016,0.7425,0.7425,0.9949748743718593,0.01875,0.2575
IDV 21,Random,(unknown),42,0.6232876712328766,0.455,0.455,0.9891304347826086,0.025,0.545
