Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,357,0.06987951807228915,0.03625,0.03625,0.9666666666666667,0.00625,0.96375
IDV 9,Random,D feed (stream 2) temperature,111,0.07655502392344497,0.04,0.04,0.8888888888888888,0.025,0.96
IDV 15,Stiction,Cooling water outlet valve of separator,906,0.1566820276497696,0.085,0.085,1.0,0.0,0.915
IDV 4,Step,Cooling water inlet temperature of reactor,480,0.9974937343358395,0.995,0.995,1.0,0.0,0.005
IDV 5,Step,Cooling water inlet temperature of separator,480,1.0,1.0,1.0,1.0,0.0,0.0
IDV 7,Step,C header pressure loss (stream 4),480,1.0,1.0,1.0,1.0,0.0,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",144,0.995,0.995,0.995,0.995,0.025,0.005
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",522,0.991172761664565,0.9825,0.9825,1.0,0.0,0.0175
IDV 6,Step,A feed loss (stream 1),150,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 8,Random,A/B/C composition of stream 4,420,0.9887359198998749,0.9875,0.9875,0.9899749373433584,0.05,0.0125
IDV 10,Random,C feed (stream 4) temperature,555,0.9056087551299589,0.8275,0.8275,1.0,0.0,0.1725
IDV 11,Random,Cooling water inlet temperature of reactor,486,0.8603988603988605,0.755,0.755,1.0,0.0,0.245
IDV 12,Random,Cooling water inlet temperature of separator,486,0.9962358845671266,0.9925,0.9925,1.0,0.0,0.0075
IDV 13,Drift,Reaction kinetics,564,0.9710610932475884,0.94375,0.94375,1.0,0.0,0.05625
IDV 14,Stiction,Cooling water outlet valve of reactor,375,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,351,0.9106666666666667,0.85375,0.85375,0.9757142857142858,0.10625,0.14625
IDV 17,Random,(unknown); deviations of heat transfer within reactor,390,0.9815638906547998,0.965,0.965,0.9987063389391979,0.00625,0.035
IDV 18,Random,(unknown); deviations of heat transfer within condenser,285,0.94543063773833,0.89875,0.89875,0.9972260748959778,0.0125,0.10125
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",483,0.8708539167254764,0.77125,0.77125,1.0,0.0,0.22875
IDV 20,Random,(unknown),609,0.8095238095238095,0.68,0.68,1.0,0.0,0.32
IDV 21,Random,(unknown),339,0.5037313432835822,0.3375,0.3375,0.9926470588235294,0.0125,0.6625
