Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,342,0.11529411764705881,0.06125,0.06125,0.98,0.00625,0.93875
IDV 9,Random,D feed (stream 2) temperature,51,0.10105757931844889,0.05375,0.05375,0.8431372549019608,0.05,0.94625
IDV 15,Stiction,Cooling water outlet valve of separator,123,0.12918108419838523,0.07,0.07,0.835820895522388,0.06875,0.93
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.44401544401544396,0.2875,0.2875,0.9745762711864406,0.0375,0.7125
IDV 7,Step,C header pressure loss (stream 4),66,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",141,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",96,0.9855618330194602,0.98125,0.98125,0.9899117276166457,0.05,0.01875
IDV 6,Step,A feed loss (stream 1),72,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 8,Random,A/B/C composition of stream 4,102,0.9497716894977168,0.91,0.91,0.9931787175989086,0.03125,0.09
IDV 10,Random,C feed (stream 4) temperature,30,0.6003460207612457,0.43375,0.43375,0.9747191011235955,0.05625,0.56625
IDV 11,Random,Cooling water inlet temperature of reactor,54,0.8819875776397516,0.79875,0.79875,0.9845916795069337,0.0625,0.20125
IDV 12,Random,Cooling water inlet temperature of separator,150,0.9619109102646869,0.93125,0.93125,0.9946595460614153,0.025,0.06875
IDV 13,Drift,Reaction kinetics,48,0.9706632653061225,0.95125,0.95125,0.9908854166666666,0.04375,0.04875
IDV 14,Stiction,Cooling water outlet valve of reactor,39,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.5895652173913044,0.42375,0.42375,0.9685714285714285,0.06875,0.57625
IDV 17,Random,Heat transfer deviation in reactor,21,0.9708121827411168,0.95625,0.95625,0.9858247422680413,0.06875,0.04375
IDV 18,Random,Heat transfer deviation in condenser,66,0.9451697127937337,0.905,0.905,0.9890710382513661,0.05,0.095
IDV 19,Stiction,Recycle valve underflow (separator/stripper),63,0.34055727554179566,0.20625,0.20625,0.9763313609467456,0.025,0.79375
IDV 20,Random,(unknown),30,0.7156549520766773,0.56,0.56,0.9911504424778761,0.025,0.44
IDV 21,Random,(unknown),138,0.7335423197492162,0.585,0.585,0.9831932773109243,0.05,0.415
