Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,150,0.10588235294117647,0.05625,0.05625,0.9,0.03125,0.94375
IDV 9,Random,D feed (stream 2) temperature,111,0.09801633605600933,0.0525,0.0525,0.7368421052631579,0.09375,0.9475
IDV 15,Stiction,Cooling water outlet valve of separator,42,0.1444954128440367,0.07875,0.07875,0.875,0.05625,0.92125
IDV 4,Step,Cooling water inlet temperature of reactor,3,0.9931207004377736,0.9925,0.9925,0.9937421777221527,0.03125,0.0075
IDV 5,Step,Cooling water inlet temperature of separator,3,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",363,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",72,0.9893416927899685,0.98625,0.98625,0.9924528301886792,0.0375,0.01375
IDV 6,Step,A feed loss (stream 1),66,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 8,Random,A/B/C composition of stream 4,57,0.986784140969163,0.98,0.98,0.9936628643852978,0.03125,0.02
IDV 10,Random,C feed (stream 4) temperature,495,0.9189189189189189,0.85,0.85,1.0,0.0,0.15
IDV 11,Random,Cooling water inlet temperature of reactor,69,0.8242159008023341,0.70625,0.70625,0.989492119089317,0.0375,0.29375
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9937655860349127,0.99625,0.99625,0.9912935323383084,0.04375,0.00375
IDV 13,Drift,Reaction kinetics,117,0.9744572158365262,0.95375,0.95375,0.9960835509138382,0.01875,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,420,0.9993753903810119,1.0,1.0,0.9987515605493134,0.00625,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,27,0.9300791556728232,0.88125,0.88125,0.9846368715083799,0.06875,0.11875
IDV 17,Random,(unknown); deviations of heat transfer within reactor,141,0.975269499048827,0.96125,0.96125,0.9897039897039897,0.05,0.03875
IDV 18,Random,(unknown); deviations of heat transfer within condenser,222,0.9443352979698757,0.90125,0.90125,0.9917469050894085,0.0375,0.09875
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",138,0.926992632283992,0.865,0.865,0.9985569985569985,0.00625,0.135
IDV 20,Random,(unknown),315,0.8493543758967002,0.74,0.74,0.9966329966329966,0.0125,0.26
IDV 21,Random,(unknown),36,0.6131511528608028,0.44875,0.44875,0.967654986522911,0.075,0.55125
