Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.09635722679200939,0.05125,0.05125,0.803921568627451,0.0625,0.94875
IDV 9,Random,D feed (stream 2) temperature,198,0.09669811320754716,0.05125,0.05125,0.8541666666666666,0.04375,0.94875
IDV 15,Stiction,Cooling water outlet valve of separator,177,0.14055299539170507,0.07625,0.07625,0.8970588235294118,0.04375,0.92375
IDV 4,Step,Cooling water inlet temperature of reactor,162,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,162,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",90,0.995627732667083,0.99625,0.99625,0.9950062421972534,0.025,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",72,0.9905838041431261,0.98625,0.98625,0.9949558638083228,0.025,0.01375
IDV 6,Step,A feed loss (stream 1),0,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 8,Random,A/B/C composition of stream 4,162,0.9892879647132954,0.98125,0.98125,0.9974587039390089,0.0125,0.01875
IDV 10,Random,C feed (stream 4) temperature,105,0.9312875250166779,0.8725,0.8725,0.9985693848354793,0.00625,0.1275
IDV 11,Random,Cooling water inlet temperature of reactor,138,0.8062360801781737,0.67875,0.67875,0.9926873857404022,0.025,0.32125
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9943785134291068,0.995,0.995,0.9937578027465668,0.03125,0.005
IDV 13,Drift,Reaction kinetics,249,0.9731113956466069,0.95,0.95,0.9973753280839895,0.0125,0.05
IDV 14,Stiction,Cooling water outlet valve of reactor,165,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.9384816753926702,0.89625,0.89625,0.9848901098901099,0.06875,0.10375
IDV 17,Random,(unknown); deviations of heat transfer within reactor,192,0.9525666016894087,0.91625,0.91625,0.9918809201623816,0.0375,0.08375
IDV 18,Random,(unknown); deviations of heat transfer within condenser,117,0.9461942257217847,0.90125,0.90125,0.9958563535911602,0.01875,0.09875
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",117,0.9300466355762825,0.8725,0.8725,0.9957203994293866,0.01875,0.1275
IDV 20,Random,(unknown),315,0.8524355300859598,0.74375,0.74375,0.9983221476510067,0.00625,0.25625
IDV 21,Random,(unknown),42,0.642016806722689,0.4775,0.4775,0.9794871794871794,0.05,0.5225
