Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.1078546307151231,0.0575,0.0575,0.8679245283018868,0.04375,0.9425
IDV 9,Random,D feed (stream 2) temperature,333,0.08962264150943397,0.0475,0.0475,0.7916666666666666,0.0625,0.9525
IDV 15,Stiction,Cooling water outlet valve of separator,294,0.16265750286368844,0.08875,0.08875,0.9726027397260274,0.0125,0.91125
IDV 4,Step,Cooling water inlet temperature of reactor,15,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,15,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 7,Step,C header pressure loss (stream 4),54,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",156,0.9962546816479401,0.9975,0.9975,0.9950124688279302,0.025,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",90,0.9874686716791979,0.985,0.985,0.9899497487437185,0.05,0.015
IDV 6,Step,A feed loss (stream 1),36,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 8,Random,A/B/C composition of stream 4,15,0.989937106918239,0.98375,0.98375,0.9962025316455696,0.01875,0.01625
IDV 10,Random,C feed (stream 4) temperature,21,0.9155975692099934,0.8475,0.8475,0.9955947136563876,0.01875,0.1525
IDV 11,Random,Cooling water inlet temperature of reactor,63,0.9073569482288828,0.8325,0.8325,0.9970059880239521,0.0125,0.1675
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9937733499377336,0.9975,0.9975,0.9900744416873449,0.05,0.0025
IDV 13,Drift,Reaction kinetics,609,0.9723827874116892,0.94625,0.94625,1.0,0.0,0.05375
IDV 14,Stiction,Cooling water outlet valve of reactor,270,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,180,0.928336620644313,0.8825,0.8825,0.9791955617198336,0.09375,0.1175
IDV 17,Random,(unknown); deviations of heat transfer within reactor,39,0.9764780673871584,0.96,0.96,0.9935316946959897,0.03125,0.04
IDV 18,Random,(unknown); deviations of heat transfer within condenser,279,0.9488859764089123,0.905,0.905,0.9972451790633609,0.0125,0.095
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",207,0.9147496617050067,0.845,0.845,0.9970501474926253,0.0125,0.155
IDV 20,Random,(unknown),18,0.843772498200144,0.7325,0.7325,0.9949066213921901,0.01875,0.2675
IDV 21,Random,(unknown),120,0.6156491831470335,0.4475,0.4475,0.9862258953168044,0.03125,0.5525
