Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.10575793184488837,0.05625,0.05625,0.8823529411764706,0.0375,0.94375
IDV 9,Random,D feed (stream 2) temperature,45,0.12442396313364056,0.0675,0.0675,0.7941176470588235,0.0875,0.9325
IDV 15,Stiction,Cooling water outlet valve of separator,120,0.1719457013574661,0.095,0.095,0.9047619047619048,0.05,0.905
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9919404835709857,1.0,1.0,0.984009840098401,0.08125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.4732394366197183,0.315,0.315,0.9509433962264151,0.08125,0.685
IDV 7,Step,C header pressure loss (stream 4),15,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",24,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",54,0.9887076537013803,0.985,0.985,0.9924433249370277,0.0375,0.015
IDV 6,Step,A feed loss (stream 1),18,0.9944064636420137,1.0,1.0,0.9888751545117429,0.05625,0.0
IDV 8,Random,A/B/C composition of stream 4,81,0.9491525423728813,0.91,0.91,0.9918256130790191,0.0375,0.09
IDV 10,Random,C feed (stream 4) temperature,30,0.6633663366336634,0.5025,0.5025,0.9757281553398058,0.0625,0.4975
IDV 11,Random,Cooling water inlet temperature of reactor,69,0.9237967914438502,0.86375,0.86375,0.992816091954023,0.03125,0.13625
IDV 12,Random,Cooling water inlet temperature of separator,12,0.964102564102564,0.94,0.94,0.9894736842105263,0.05,0.06
IDV 13,Drift,Reaction kinetics,48,0.9720101781170483,0.955,0.955,0.9896373056994818,0.05,0.045
IDV 14,Stiction,Cooling water outlet valve of reactor,45,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.6329113924050633,0.46875,0.46875,0.974025974025974,0.0625,0.53125
IDV 17,Random,Heat transfer deviation in reactor,21,0.9747474747474748,0.965,0.965,0.9846938775510204,0.075,0.035
IDV 18,Random,Heat transfer deviation in condenser,51,0.9455958549222798,0.9125,0.9125,0.9811827956989247,0.0875,0.0875
IDV 19,Stiction,Recycle valve underflow (separator/stripper),114,0.45086705202312133,0.2925,0.2925,0.9831932773109243,0.025,0.7075
IDV 20,Random,(unknown),66,0.7398753894080996,0.59375,0.59375,0.981404958677686,0.05625,0.40625
IDV 21,Random,(unknown),105,0.7008821170809945,0.54625,0.54625,0.9776286353467561,0.0625,0.45375
