Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.09467455621301775,0.05,0.05,0.8888888888888888,0.03125,0.95
IDV 9,Random,D feed (stream 2) temperature,132,0.09669811320754716,0.05125,0.05125,0.8541666666666666,0.04375,0.94875
IDV 15,Stiction,Cooling water outlet valve of separator,294,0.1753986332574032,0.09625,0.09625,0.9871794871794872,0.00625,0.90375
IDV 4,Step,Cooling water inlet temperature of reactor,6,0.9950248756218906,1.0,1.0,0.9900990099009901,0.05,0.0
IDV 5,Step,Cooling water inlet temperature of separator,6,0.5545617173524151,0.3875,0.3875,0.9748427672955975,0.05,0.6125
IDV 7,Step,C header pressure loss (stream 4),15,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",156,0.9968769519050594,0.9975,0.9975,0.9962546816479401,0.01875,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",246,0.9887076537013803,0.985,0.985,0.9924433249370277,0.0375,0.015
IDV 6,Step,A feed loss (stream 1),36,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 8,Random,A/B/C composition of stream 4,393,0.9905482041587901,0.9825,0.9825,0.9987293519695044,0.00625,0.0175
IDV 10,Random,C feed (stream 4) temperature,276,0.6937449228269699,0.53375,0.53375,0.9907192575406032,0.025,0.46625
IDV 11,Random,Cooling water inlet temperature of reactor,165,0.9053778080326753,0.83125,0.83125,0.9940209267563528,0.025,0.16875
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9912280701754386,0.98875,0.98875,0.9937185929648241,0.03125,0.01125
IDV 13,Drift,Reaction kinetics,471,0.9710982658959537,0.945,0.945,0.9986789960369881,0.00625,0.055
IDV 14,Stiction,Cooling water outlet valve of reactor,153,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,180,0.5714285714285714,0.4075,0.4075,0.9560117302052786,0.09375,0.5925
IDV 17,Random,(unknown); deviations of heat transfer within reactor,39,0.9700063816209318,0.95,0.95,0.9908735332464146,0.04375,0.05
IDV 18,Random,(unknown); deviations of heat transfer within condenser,279,0.9502617801047121,0.9075,0.9075,0.9972527472527473,0.0125,0.0925
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",207,0.455159112825458,0.295,0.295,0.9957805907172996,0.00625,0.705
IDV 20,Random,(unknown),18,0.7324388318863456,0.58,0.58,0.9935760171306209,0.01875,0.42
IDV 21,Random,(unknown),351,0.6172413793103448,0.4475,0.4475,0.9944444444444445,0.0125,0.5525
