Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,33,0.08293838862559241,0.04375,0.04375,0.7954545454545454,0.05625,0.95625
IDV 9,Random,D feed (stream 2) temperature,258,0.09917355371900827,0.0525,0.0525,0.8936170212765957,0.03125,0.9475
IDV 15,Stiction,Cooling water outlet valve of separator,51,0.12558139534883722,0.0675,0.0675,0.9,0.0375,0.9325
IDV 4,Step,Cooling water inlet temperature of reactor,3,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,3,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",90,0.9937655860349127,0.99625,0.99625,0.9912935323383084,0.04375,0.00375
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",9,0.9893416927899685,0.98625,0.98625,0.9924528301886792,0.0375,0.01375
IDV 6,Step,A feed loss (stream 1),0,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 8,Random,A/B/C composition of stream 4,57,0.987389659520807,0.97875,0.97875,0.9961832061068703,0.01875,0.02125
IDV 10,Random,C feed (stream 4) temperature,33,0.9320905459387483,0.875,0.875,0.9971509971509972,0.0125,0.125
IDV 11,Random,Cooling water inlet temperature of reactor,111,0.8165070007369196,0.6925,0.6925,0.9946140035906643,0.01875,0.3075
IDV 12,Random,Cooling water inlet temperature of separator,159,0.9931292941911306,0.99375,0.99375,0.9925093632958801,0.0375,0.00625
IDV 13,Drift,Reaction kinetics,24,0.9717948717948718,0.9475,0.9475,0.9973684210526316,0.0125,0.0525
IDV 14,Stiction,Cooling water outlet valve of reactor,0,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,9,0.9420949902407286,0.905,0.905,0.9823609226594301,0.08125,0.095
IDV 17,Random,(unknown); deviations of heat transfer within reactor,39,0.9463350785340315,0.90375,0.90375,0.9931318681318682,0.03125,0.09625
IDV 18,Random,(unknown); deviations of heat transfer within condenser,123,0.9448094612352169,0.89875,0.89875,0.9958448753462604,0.01875,0.10125
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",102,0.9213180901143241,0.85625,0.85625,0.9970887918486172,0.0125,0.14375
IDV 20,Random,(unknown),9,0.8309037900874635,0.7125,0.7125,0.9965034965034965,0.0125,0.2875
IDV 21,Random,(unknown),42,0.612736660929432,0.445,0.445,0.9834254143646409,0.0375,0.555
