Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,132,0.12107101280558788,0.065,0.065,0.8813559322033898,0.04375,0.935
IDV 9,Random,D feed (stream 2) temperature,111,0.09613130128956623,0.05125,0.05125,0.7735849056603774,0.075,0.94875
IDV 15,Stiction,Cooling water outlet valve of separator,42,0.13641618497109825,0.07375,0.07375,0.9076923076923077,0.0375,0.92625
IDV 4,Step,Cooling water inlet temperature of reactor,3,0.995638629283489,0.99875,0.99875,0.9925465838509316,0.0375,0.00125
IDV 5,Step,Cooling water inlet temperature of separator,3,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 7,Step,C header pressure loss (stream 4),33,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",147,0.9968808484092326,0.99875,0.99875,0.9950186799501868,0.025,0.00125
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",60,0.9899497487437187,0.985,0.985,0.9949494949494949,0.025,0.015
IDV 6,Step,A feed loss (stream 1),66,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 8,Random,A/B/C composition of stream 4,57,0.9886792452830189,0.9825,0.9825,0.9949367088607595,0.025,0.0175
IDV 10,Random,C feed (stream 4) temperature,33,0.9119241192411924,0.84125,0.84125,0.9955621301775148,0.01875,0.15875
IDV 11,Random,Cooling water inlet temperature of reactor,42,0.8555160142348754,0.75125,0.75125,0.9933884297520661,0.025,0.24875
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9950062421972534,0.99625,0.99625,0.9937655860349127,0.03125,0.00375
IDV 13,Drift,Reaction kinetics,564,0.9763275751759437,0.95375,0.95375,1.0,0.0,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,45,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,78,0.918774966711052,0.8625,0.8625,0.9829059829059829,0.075,0.1375
IDV 17,Random,(unknown); deviations of heat transfer within reactor,21,0.97724399494311,0.96625,0.96625,0.9884910485933504,0.05625,0.03375
IDV 18,Random,(unknown); deviations of heat transfer within condenser,123,0.9437908496732027,0.9025,0.9025,0.989041095890411,0.05,0.0975
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",138,0.9313790806129247,0.87375,0.87375,0.9971469329529244,0.0125,0.12625
IDV 20,Random,(unknown),282,0.8452722063037249,0.7375,0.7375,0.9899328859060402,0.0375,0.2625
IDV 21,Random,(unknown),36,0.6672131147540984,0.50875,0.50875,0.969047619047619,0.08125,0.49125
