Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.10760233918128655,0.0575,0.0575,0.8363636363636363,0.05625,0.9425
IDV 9,Random,D feed (stream 2) temperature,45,0.12023121387283238,0.065,0.065,0.8,0.08125,0.935
IDV 15,Stiction,Cooling water outlet valve of separator,177,0.14499424626006904,0.07875,0.07875,0.9130434782608695,0.0375,0.92125
IDV 4,Step,Cooling water inlet temperature of reactor,12,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 5,Step,Cooling water inlet temperature of separator,12,0.43300970873786404,0.27875,0.27875,0.9695652173913043,0.04375,0.72125
IDV 7,Step,C header pressure loss (stream 4),171,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",24,0.9944064636420137,1.0,1.0,0.9888751545117429,0.05625,0.0
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",195,0.9817034700315459,0.9725,0.9725,0.9910828025477707,0.04375,0.0275
IDV 6,Step,A feed loss (stream 1),72,0.9956440572495334,1.0,1.0,0.9913258983890955,0.04375,0.0
IDV 8,Random,A/B/C composition of stream 4,102,0.9510124101894186,0.91,0.91,0.9958960328317373,0.01875,0.09
IDV 10,Random,C feed (stream 4) temperature,30,0.5709251101321586,0.405,0.405,0.9671641791044776,0.06875,0.595
IDV 11,Random,Cooling water inlet temperature of reactor,69,0.9065040650406504,0.83625,0.83625,0.9896449704142012,0.04375,0.16375
IDV 12,Random,Cooling water inlet temperature of separator,12,0.9593285990961911,0.92875,0.92875,0.9919893190921228,0.0375,0.07125
IDV 13,Drift,Reaction kinetics,48,0.9719745222929936,0.95375,0.95375,0.990909090909091,0.04375,0.04625
IDV 14,Stiction,Cooling water outlet valve of reactor,45,0.9962640099626401,1.0,1.0,0.9925558312655087,0.0375,0.0
IDV 16,Random,Heat transfer deviation in stripper,54,0.568904593639576,0.4025,0.4025,0.9698795180722891,0.0625,0.5975
IDV 17,Random,Heat transfer deviation in reactor,3,0.9766561514195584,0.9675,0.9675,0.9859872611464968,0.06875,0.0325
IDV 18,Random,Heat transfer deviation in condenser,51,0.9467532467532468,0.91125,0.91125,0.9851351351351352,0.06875,0.08875
IDV 19,Stiction,Recycle valve underflow (separator/stripper),54,0.4149459193706981,0.26375,0.26375,0.9723502304147466,0.0375,0.73625
IDV 20,Random,(unknown),66,0.7342767295597483,0.58375,0.58375,0.989406779661017,0.03125,0.41625
IDV 21,Random,(unknown),105,0.6904376012965964,0.5325,0.5325,0.9815668202764977,0.05,0.4675
