Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.1397479954180985,0.07625,0.07625,0.8356164383561644,0.075,0.92375
IDV 9,Random,D feed (stream 2) temperature,75,0.11316397228637412,0.06125,0.06125,0.7424242424242424,0.10625,0.93875
IDV 15,Stiction,Cooling water outlet valve of separator,177,0.18940248027057494,0.105,0.105,0.9655172413793104,0.01875,0.895
IDV 4,Step,Cooling water inlet temperature of reactor,15,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 5,Step,Cooling water inlet temperature of separator,15,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 7,Step,C header pressure loss (stream 4),135,0.9968847352024921,1.0,1.0,0.9937888198757764,0.03125,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",138,0.9950124688279303,0.9975,0.9975,0.9925373134328358,0.0375,0.0025
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",90,0.985616010006254,0.985,0.985,0.986232790988736,0.06875,0.015
IDV 6,Step,A feed loss (stream 1),0,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 8,Random,A/B/C composition of stream 4,15,0.9886649874055415,0.98125,0.98125,0.9961928934010152,0.01875,0.01875
IDV 10,Random,C feed (stream 4) temperature,21,0.9122807017543859,0.845,0.845,0.9912023460410557,0.0375,0.155
IDV 11,Random,Cooling water inlet temperature of reactor,63,0.9133964817320704,0.84375,0.84375,0.995575221238938,0.01875,0.15625
IDV 12,Random,Cooling water inlet temperature of separator,78,0.9919103920348477,0.99625,0.99625,0.9876084262701363,0.0625,0.00375
IDV 13,Drift,Reaction kinetics,132,0.971172325432415,0.9475,0.9475,0.9960578186596584,0.01875,0.0525
IDV 14,Stiction,Cooling water outlet valve of reactor,153,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,72,0.9267326732673267,0.8775,0.8775,0.9818181818181818,0.08125,0.1225
IDV 17,Random,(unknown); deviations of heat transfer within reactor,39,0.9759188846641318,0.9625,0.9625,0.9897172236503856,0.05,0.0375
IDV 18,Random,(unknown); deviations of heat transfer within condenser,279,0.9496402877697843,0.9075,0.9075,0.9958847736625515,0.01875,0.0925
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",138,0.8975945017182131,0.81625,0.81625,0.9969465648854962,0.0125,0.18375
IDV 20,Random,(unknown),18,0.8208516886930983,0.69875,0.69875,0.994661921708185,0.01875,0.30125
IDV 21,Random,(unknown),42,0.6345177664974619,0.46875,0.46875,0.981675392670157,0.04375,0.53125
