Fault,Type,Disturbed Value,Detection Time,F1,FDR,Recall,Precision,FPR,FNR
IDV 3,Step,D feed (stream 2) temperature,66,0.1382488479262673,0.075,0.075,0.8823529411764706,0.05,0.925
IDV 9,Random,D feed (stream 2) temperature,132,0.12746234067207415,0.06875,0.06875,0.873015873015873,0.05,0.93125
IDV 15,Stiction,Cooling water outlet valve of separator,78,0.15279361459521093,0.08375,0.08375,0.8701298701298701,0.0625,0.91625
IDV 4,Step,Cooling water inlet temperature of reactor,198,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 5,Step,Cooling water inlet temperature of separator,198,0.6172413793103448,0.4475,0.4475,0.9944444444444445,0.0125,0.5525
IDV 7,Step,C header pressure loss (stream 4),78,0.9975062344139651,1.0,1.0,0.9950248756218906,0.025,0.0
IDV 1,Step,"A/C-ratio of stream 4, B composition constant",102,0.995638629283489,0.99875,0.99875,0.9925465838509316,0.0375,0.00125
IDV 2,Step,"B composition of stream 4, A/C-ratio constant",144,0.9918495297805642,0.98875,0.98875,0.9949685534591195,0.025,0.01125
IDV 6,Step,A feed loss (stream 1),282,0.9987515605493134,1.0,1.0,0.9975062344139651,0.0125,0.0
IDV 8,Random,A/B/C composition of stream 4,132,0.9874055415617129,0.98,0.98,0.9949238578680203,0.025,0.02
IDV 10,Random,C feed (stream 4) temperature,30,0.7748294162244125,0.63875,0.63875,0.9845857418111753,0.05,0.36125
IDV 11,Random,Cooling water inlet temperature of reactor,222,0.8645980253878703,0.76625,0.76625,0.9919093851132686,0.03125,0.23375
IDV 12,Random,Cooling water inlet temperature of separator,75,0.9899623588456713,0.98625,0.98625,0.9937027707808564,0.03125,0.01375
IDV 13,Drift,Reaction kinetics,114,0.9744245524296675,0.9525,0.9525,0.9973821989528796,0.0125,0.0475
IDV 14,Stiction,Cooling water outlet valve of reactor,27,0.9981285090455396,1.0,1.0,0.9962640099626401,0.01875,0.0
IDV 16,Random,(unknown); deviations of heat transfer within stripper,183,0.7338017174082748,0.5875,0.5875,0.9771309771309772,0.06875,0.4125
IDV 17,Random,(unknown); deviations of heat transfer within reactor,48,0.9772727272727273,0.9675,0.9675,0.9872448979591837,0.0625,0.0325
IDV 18,Random,(unknown); deviations of heat transfer within condenser,129,0.9510124101894186,0.91,0.91,0.9958960328317373,0.01875,0.09
IDV 19,Stiction,"(unknown); recycle valve, underflow separator/stripper",216,0.49766136576239484,0.3325,0.3325,0.9888475836431226,0.01875,0.6675
IDV 20,Random,(unknown),144,0.7674597083653107,0.625,0.625,0.9940357852882704,0.01875,0.375
IDV 21,Random,(unknown),48,0.6946688206785138,0.5375,0.5375,0.9817351598173516,0.05,0.4625
